
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque Z at Wheel Center                           FSE06 rear suspension                               

   WhTra  TorquZ_L TorquZ_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    26.00   100.00     0.00    -1.61    -0.97    -1.67     1.67    19.36    19.38     2.98    -3.10     0.82     0.92     0.61     0.32  1343.69  1340.43
    26.00  -100.00     0.00    -0.34    -0.97    -1.68     1.67    19.40    19.38     3.22    -3.10     1.02     0.92    -1.25     0.32  1336.88  1340.43
    26.00     0.00   100.00    -0.97    -0.34    -1.67     1.68    19.38    19.40     3.10    -3.22     0.92     1.02    -0.32     1.25  1340.43  1336.88
    26.00     0.00  -100.00    -0.97    -1.61    -1.67     1.67    19.38    19.36     3.10    -2.98     0.92     0.82    -0.32    -0.61  1340.43  1343.69
    28.00   100.00     0.00    -1.68    -1.05    -1.84     1.84    20.84    20.86     3.12    -3.24     0.89     0.99     0.60     0.33  1391.72  1388.83
    28.00  -100.00     0.00    -0.41    -1.05    -1.85     1.84    20.88    20.86     3.36    -3.24     1.09     0.99    -1.26     0.33  1385.63  1388.83
    28.00     0.00   100.00    -1.05    -0.41    -1.84     1.85    20.86    20.88     3.24    -3.36     0.99     1.09    -0.33     1.26  1388.83  1385.63
    28.00     0.00  -100.00    -1.05    -1.68    -1.84     1.84    20.86    20.84     3.24    -3.12     0.99     0.89    -0.33    -0.60  1388.83  1391.72
    30.00   100.00     0.00    -1.76    -1.12    -2.02     2.02    22.33    22.35     3.26    -3.38     0.96     1.06     0.59     0.34  1439.53  1437.02
    30.00  -100.00     0.00    -0.49    -1.12    -2.03     2.02    22.36    22.35     3.49    -3.38     1.16     1.06    -1.26     0.34  1434.17  1437.02
    30.00     0.00   100.00    -1.12    -0.49    -2.02     2.03    22.35    22.36     3.38    -3.49     1.06     1.16    -0.34     1.26  1437.02  1434.17
    30.00     0.00  -100.00    -1.12    -1.76    -2.02     2.02    22.35    22.33     3.38    -3.26     1.06     0.96    -0.34    -0.59  1437.02  1439.53
    32.00   100.00     0.00    -1.84    -1.20    -2.20     2.20    23.83    23.84     3.40    -3.51     1.03     1.13     0.59     0.34  1487.06  1484.92
    32.00  -100.00     0.00    -0.56    -1.20    -2.21     2.20    23.85    23.84     3.63    -3.51     1.24     1.13    -1.27     0.34  1482.43  1484.92
    32.00     0.00   100.00    -1.20    -0.56    -2.20     2.21    23.84    23.85     3.51    -3.63     1.13     1.24    -0.34     1.27  1484.92  1482.43
    32.00     0.00  -100.00    -1.20    -1.84    -2.20     2.20    23.84    23.83     3.51    -3.40     1.13     1.03    -0.34    -0.59  1484.92  1487.06
    -2.00   100.00     0.00    -0.55     0.07     0.09    -0.09    -1.60    -1.51     1.02    -1.16    -0.17    -0.07     0.74     0.19   673.03   664.79
    -2.00  -100.00     0.00     0.70     0.07     0.07    -0.09    -1.42    -1.51     1.30    -1.16     0.03    -0.07    -1.11     0.19   656.48   664.79
    -2.00     0.00   100.00     0.07     0.70     0.09    -0.07    -1.51    -1.42     1.16    -1.30    -0.07     0.03    -0.19     1.11   664.79   656.48
    -2.00     0.00  -100.00     0.07    -0.55     0.09    -0.09    -1.51    -1.60     1.16    -1.02    -0.07    -0.17    -0.19    -0.74   664.79   673.03
    -4.00   100.00     0.00    -0.48     0.15     0.17    -0.17    -3.11    -3.02     0.88    -1.02    -0.24    -0.14     0.75     0.18   626.42   617.82
    -4.00  -100.00     0.00     0.78     0.15     0.16    -0.17    -2.93    -3.02     1.16    -1.02    -0.04    -0.14    -1.10     0.18   609.18   617.82
    -4.00     0.00   100.00     0.15     0.78     0.17    -0.16    -3.02    -2.93     1.02    -1.16    -0.14    -0.04    -0.18     1.10   617.82   609.18
    -4.00     0.00  -100.00     0.15    -0.48     0.17    -0.17    -3.02    -3.11     1.02    -0.88    -0.14    -0.24    -0.18    -0.75   617.82   626.42
    -6.00   100.00     0.00    -0.40     0.22     0.25    -0.24    -4.63    -4.54     0.74    -0.88    -0.31    -0.21     0.76     0.17   580.09   571.13
    -6.00  -100.00     0.00     0.85     0.22     0.23    -0.24    -4.44    -4.54     1.02    -0.88    -0.11    -0.21    -1.09     0.17   562.14   571.13
    -6.00     0.00   100.00     0.22     0.85     0.24    -0.23    -4.54    -4.44     0.88    -1.02    -0.21    -0.11    -0.17     1.09   571.13   562.14
    -6.00     0.00  -100.00     0.22    -0.40     0.24    -0.25    -4.54    -4.63     0.88    -0.74    -0.21    -0.31    -0.17    -0.76   571.13   580.09
    -8.00   100.00     0.00    -0.33     0.30     0.32    -0.31    -6.16    -6.06     0.59    -0.74    -0.38    -0.28     0.77     0.16   534.03   524.72
    -8.00  -100.00     0.00     0.92     0.30     0.30    -0.31    -5.96    -6.06     0.88    -0.74    -0.19    -0.28    -1.08     0.16   515.39   524.72
    -8.00     0.00   100.00     0.30     0.92     0.31    -0.30    -6.06    -5.96     0.74    -0.88    -0.28    -0.19    -0.16     1.08   524.72   515.39
    -8.00     0.00  -100.00     0.30    -0.33     0.31    -0.32    -6.06    -6.16     0.74    -0.59    -0.28    -0.38    -0.16    -0.77   524.72   534.03
   -10.00   100.00     0.00    -0.25     0.37     0.38    -0.38    -7.69    -7.58     0.45    -0.60    -0.45    -0.35     0.78     0.14   488.27   478.60
   -10.00  -100.00     0.00     1.00     0.37     0.37    -0.38    -7.47    -7.58     0.74    -0.60    -0.26    -0.35    -1.07     0.14   468.93   478.60
   -10.00     0.00   100.00     0.37     1.00     0.38    -0.37    -7.58    -7.47     0.60    -0.74    -0.35    -0.26    -0.14     1.07   478.60   468.93
   -10.00     0.00  -100.00     0.37    -0.25     0.38    -0.38    -7.58    -7.69     0.60    -0.45    -0.35    -0.45    -0.14    -0.78   478.60   488.27
   -12.00   100.00     0.00    -0.18     0.45     0.44    -0.44    -9.22    -9.11     0.31    -0.45    -0.52    -0.42     0.79     0.13   442.82   432.78
   -12.00  -100.00     0.00     1.07     0.45     0.42    -0.44    -9.00    -9.11     0.60    -0.45    -0.33    -0.42    -1.05     0.13   422.77   432.78
   -12.00     0.00   100.00     0.45     1.07     0.44    -0.42    -9.11    -9.00     0.45    -0.60    -0.42    -0.33    -0.13     1.05   432.78   422.77
   -12.00     0.00  -100.00     0.45    -0.18     0.44    -0.44    -9.11    -9.22     0.45    -0.31    -0.42    -0.52    -0.13    -0.79   432.78   442.82
   -14.00   100.00     0.00    -0.10     0.52     0.49    -0.49   -10.76   -10.64     0.16    -0.31    -0.59    -0.49     0.80     0.12   397.67   387.27
   -14.00  -100.00     0.00     1.15     0.52     0.48    -0.49   -10.53   -10.64     0.46    -0.31    -0.40    -0.49    -1.04     0.12   376.92   387.27
   -14.00     0.00   100.00     0.52     1.15     0.49    -0.48   -10.64   -10.53     0.31    -0.46    -0.49    -0.40    -0.12     1.04   387.27   376.92
   -14.00     0.00  -100.00     0.52    -0.10     0.49    -0.49   -10.64   -10.76     0.31    -0.16    -0.49    -0.59    -0.12    -0.80   387.27   397.67
   -16.00   100.00     0.00    -0.03     0.60     0.53    -0.53   -12.30   -12.18     0.02    -0.17    -0.66    -0.56     0.82     0.11   352.83   342.07
   -16.00  -100.00     0.00     1.22     0.60     0.52    -0.53   -12.06   -12.18     0.32    -0.17    -0.47    -0.56    -1.03     0.11   331.38   342.07
   -16.00     0.00   100.00     0.60     1.22     0.53    -0.52   -12.18   -12.06     0.17    -0.32    -0.56    -0.47    -0.11     1.03   342.07   331.38
   -16.00     0.00  -100.00     0.60    -0.03     0.53    -0.53   -12.18   -12.30     0.17    -0.02    -0.56    -0.66    -0.11    -0.82   342.07   352.83
   -18.00   100.00     0.00     0.05     0.67     0.57    -0.57   -13.84   -13.72    -0.12    -0.03    -0.73    -0.63     0.83     0.10   308.32   297.19
   -18.00  -100.00     0.00     1.30     0.67     0.56    -0.57   -13.59   -13.72     0.18    -0.03    -0.54    -0.63    -1.02     0.10   286.16   297.19
   -18.00     0.00   100.00     0.67     1.30     0.57    -0.56   -13.72   -13.59     0.03    -0.18    -0.63    -0.54    -0.10     1.02   297.19   286.16
   -18.00     0.00  -100.00     0.67     0.05     0.57    -0.57   -13.72   -13.84     0.03     0.12    -0.63    -0.73    -0.10    -0.83   297.19   308.32
   -20.00   100.00     0.00     0.12     0.75     0.60    -0.60   -15.39   -15.26    -0.27     0.12    -0.80    -0.70     0.84     0.08   264.14   252.64
   -20.00  -100.00     0.00     1.37     0.75     0.59    -0.60   -15.13   -15.26     0.03     0.12    -0.61    -0.70    -1.00     0.08   241.26   252.64
   -20.00     0.00   100.00     0.75     1.37     0.60    -0.59   -15.26   -15.13    -0.12    -0.03    -0.70    -0.61    -0.08     1.00   252.64   241.26
   -20.00     0.00  -100.00     0.75     0.12     0.60    -0.60   -15.26   -15.39    -0.12     0.27    -0.70    -0.80    -0.08    -0.84   252.64   264.14
   -22.00   100.00     0.00     0.20     0.82     0.63    -0.63   -16.95   -16.81    -0.42     0.26    -0.87    -0.78     0.85     0.07   220.28   208.42
   -22.00  -100.00     0.00     1.44     0.82     0.62    -0.63   -16.68   -16.81    -0.11     0.26    -0.68    -0.78    -0.99     0.07   196.68   208.42
   -22.00     0.00   100.00     0.82     1.44     0.63    -0.62   -16.81   -16.68    -0.26     0.11    -0.78    -0.68    -0.07     0.99   208.42   196.68
   -22.00     0.00  -100.00     0.82     0.20     0.63    -0.63   -16.81   -16.95    -0.26     0.42    -0.78    -0.87    -0.07    -0.85   208.42   220.28
   -24.00   100.00     0.00     0.27     0.90     0.65    -0.65   -18.50   -18.36    -0.56     0.40    -0.94    -0.85     0.87     0.06   176.75   164.52
   -24.00  -100.00     0.00     1.52     0.90     0.64    -0.65   -18.23   -18.36    -0.25     0.40    -0.75    -0.85    -0.98     0.06   152.44   164.52
   -24.00     0.00   100.00     0.90     1.52     0.65    -0.64   -18.36   -18.23    -0.40     0.25    -0.85    -0.75    -0.06     0.98   164.52   152.44
   -24.00     0.00  -100.00     0.90     0.27     0.65    -0.65   -18.36   -18.50    -0.40     0.56    -0.85    -0.94    -0.06    -0.87   164.52   176.75
   -26.00   100.00     0.00     0.35     0.97     0.66    -0.66   -20.07   -19.92    -0.71     0.55    -1.01    -0.92     0.88     0.04   133.56   120.96
   -26.00  -100.00     0.00     1.59     0.97     0.66    -0.66   -19.78   -19.92    -0.39     0.55    -0.82    -0.92    -0.96     0.04   108.53   120.96
   -26.00     0.00   100.00     0.97     1.59     0.66    -0.66   -19.92   -19.78    -0.55     0.39    -0.92    -0.82    -0.04     0.96   120.96   108.53
   -26.00     0.00  -100.00     0.97     0.35     0.66    -0.66   -19.92   -20.07    -0.55     0.71    -0.92    -1.01    -0.04    -0.88   120.96   133.56
   -28.00   100.00     0.00     0.42     1.05     0.67    -0.67   -21.63   -21.48    -0.85     0.69    -1.08    -0.99     0.89     0.03    90.71    77.73
   -28.00  -100.00     0.00     1.67     1.05     0.66    -0.67   -21.34   -21.48    -0.54     0.69    -0.89    -0.99    -0.95     0.03    64.95    77.73
   -28.00     0.00   100.00     1.05     1.67     0.67    -0.66   -21.48   -21.34    -0.69     0.54    -0.99    -0.89    -0.03     0.95    77.73    64.95
   -28.00     0.00  -100.00     1.05     0.42     0.67    -0.67   -21.48   -21.63    -0.69     0.85    -0.99    -1.08    -0.03    -0.89    77.73    90.71
   -30.00   100.00     0.00     0.50     1.12     0.67    -0.67   -23.21   -23.05    -1.00     0.84    -1.15    -1.06     0.91     0.02    48.18    34.83
   -30.00  -100.00     0.00     1.74     1.12     0.67    -0.67   -22.90   -23.05    -0.68     0.84    -0.97    -1.06    -0.94     0.02    21.69    34.83
   -30.00     0.00   100.00     1.12     1.74     0.67    -0.67   -23.05   -22.90    -0.84     0.68    -1.06    -0.97    -0.02     0.94    34.83    21.69
   -30.00     0.00  -100.00     1.12     0.50     0.67    -0.67   -23.05   -23.21    -0.84     1.00    -1.06    -1.15    -0.02    -0.91    34.83    48.18
   -32.00   100.00     0.00     0.58     1.18     0.66    -0.67   -24.78   -24.33    -1.15     0.96    -1.22    -1.12     0.92     0.01     5.99     0.00
   -32.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -32.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -32.00     0.00  -100.00     1.18     0.58     0.67    -0.66   -24.33   -24.78    -0.96     1.15    -1.12    -1.22    -0.01    -0.92     0.00     5.99
   -34.00   100.00     0.00     0.59     1.18     0.66    -0.67   -25.01   -24.33    -1.17     0.96    -1.23    -1.12     0.92     0.01     0.00     0.00
   -34.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -34.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -34.00     0.00  -100.00     1.18     0.59     0.67    -0.66   -24.33   -25.01    -0.96     1.17    -1.12    -1.23    -0.01    -0.92     0.00     0.00
   -36.00   100.00     0.00     0.59     1.18     0.66    -0.67   -25.01   -24.33    -1.17     0.96    -1.23    -1.12     0.92     0.01     0.00     0.00
   -36.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -36.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -36.00     0.00  -100.00     1.18     0.59     0.67    -0.66   -24.33   -25.01    -0.96     1.17    -1.12    -1.23    -0.01    -0.92     0.00     0.00
   -38.00   100.00     0.00     0.59     1.18     0.66    -0.67   -25.01   -24.33    -1.17     0.96    -1.23    -1.12     0.92     0.01     0.00     0.00
   -38.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -38.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -38.00     0.00  -100.00     1.18     0.59     0.67    -0.66   -24.33   -25.01    -0.96     1.17    -1.12    -1.23    -0.01    -0.92     0.00     0.00
   -40.00   100.00     0.00     0.59     1.18     0.66    -0.67   -25.01   -24.33    -1.17     0.96    -1.23    -1.12     0.92     0.01     0.00     0.00
   -40.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -40.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -40.00     0.00  -100.00     1.18     0.59     0.67    -0.66   -24.33   -25.01    -0.96     1.17    -1.12    -1.23    -0.01    -0.92     0.00     0.00
   -42.00   100.00     0.00     0.59     1.18     0.66    -0.67   -25.01   -24.33    -1.17     0.96    -1.23    -1.12     0.92     0.01     0.00     0.00
   -42.00  -100.00     0.00     1.78     1.18     0.66    -0.67   -23.69   -24.33    -0.76     0.96    -1.00    -1.12    -0.93     0.01     0.00     0.00
   -42.00     0.00   100.00     1.18     1.78     0.67    -0.66   -24.33   -23.69    -0.96     0.76    -1.12    -1.00    -0.01     0.93     0.00     0.00
   -42.00     0.00  -100.00     1.18     0.59     0.67    -0.66   -24.33   -25.01    -0.96     1.17    -1.12    -1.23    -0.01    -0.92     0.00     0.00
