
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque X at Wheel Center                           FSE08 front suspension                              

   WhTra  TorquX_L TorquX_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
     6.00  -100.00     0.00    -0.35    -0.17    -0.42     0.44     5.73     5.86     1.87    -1.92    -0.18    -0.17     0.31    -0.14   922.03   797.84
     6.00     0.00   100.00    -0.17    -0.35    -0.44     0.42     5.86     5.73     1.92    -1.87    -0.17    -0.18     0.14    -0.31   797.84   922.03
     6.00     0.00  -100.00    -0.17     0.00    -0.44     0.47     5.86     5.99     1.92    -1.97    -0.17    -0.15     0.14     0.03   797.84   673.63
     8.00   100.00     0.00    -0.06    -0.23    -0.63     0.60     7.94     7.81     2.12    -2.07    -0.20    -0.22    -0.03    -0.14   716.60   841.67
     8.00  -100.00     0.00    -0.41    -0.23    -0.58     0.60     7.68     7.81     2.01    -2.07    -0.24    -0.22     0.31    -0.14   966.72   841.67
     8.00     0.00   100.00    -0.23    -0.41    -0.60     0.58     7.81     7.68     2.07    -2.01    -0.22    -0.24     0.14    -0.31   841.67   966.72
     8.00     0.00  -100.00    -0.23    -0.06    -0.60     0.63     7.81     7.94     2.07    -2.12    -0.22    -0.20     0.14     0.03   841.67   716.60
    10.00   100.00     0.00    -0.12    -0.29    -0.80     0.78     9.89     9.76     2.26    -2.21    -0.26    -0.28    -0.04    -0.14   759.81   885.74
    10.00  -100.00     0.00    -0.47    -0.29    -0.75     0.78     9.63     9.76     2.16    -2.21    -0.30    -0.28     0.31    -0.14  1011.66   885.74
    10.00     0.00   100.00    -0.29    -0.47    -0.78     0.75     9.76     9.63     2.21    -2.16    -0.28    -0.30     0.14    -0.31   885.74  1011.66
    10.00     0.00  -100.00    -0.29    -0.12    -0.78     0.80     9.76     9.89     2.21    -2.26    -0.28    -0.26     0.14     0.04   885.74   759.81
    12.00   100.00     0.00    -0.17    -0.35    -0.98     0.96    11.84    11.71     2.41    -2.35    -0.31    -0.33    -0.04    -0.14   803.16   929.96
    12.00  -100.00     0.00    -0.53    -0.35    -0.93     0.96    11.58    11.71     2.30    -2.35    -0.35    -0.33     0.32    -0.14  1056.75   929.96
    12.00     0.00   100.00    -0.35    -0.53    -0.96     0.93    11.71    11.58     2.35    -2.30    -0.33    -0.35     0.14    -0.32   929.96  1056.75
    12.00     0.00  -100.00    -0.35    -0.17    -0.96     0.98    11.71    11.84     2.35    -2.41    -0.33    -0.31     0.14     0.04   929.96   803.16
    14.00   100.00     0.00    -0.23    -0.41    -1.17     1.14    13.79    13.66     2.55    -2.50    -0.37    -0.39    -0.04    -0.14   846.54   974.22
    14.00  -100.00     0.00    -0.59    -0.41    -1.12     1.14    13.53    13.66     2.45    -2.50    -0.41    -0.39     0.32    -0.14  1101.88   974.22
    14.00     0.00   100.00    -0.41    -0.59    -1.14     1.12    13.66    13.53     2.50    -2.45    -0.39    -0.41     0.14    -0.32   974.22  1101.88
    14.00     0.00  -100.00    -0.41    -0.23    -1.14     1.17    13.66    13.79     2.50    -2.55    -0.39    -0.37     0.14     0.04   974.22   846.54
    16.00   100.00     0.00    -0.29    -0.47    -1.37     1.34    15.74    15.61     2.70    -2.65    -0.42    -0.45    -0.04    -0.14   889.81  1018.39
    16.00  -100.00     0.00    -0.65    -0.47    -1.31     1.34    15.48    15.61     2.59    -2.65    -0.47    -0.45     0.32    -0.14  1146.93  1018.39
    16.00     0.00   100.00    -0.47    -0.65    -1.34     1.31    15.61    15.48     2.65    -2.59    -0.45    -0.47     0.14    -0.32  1018.39  1146.93
    16.00     0.00  -100.00    -0.47    -0.29    -1.34     1.37    15.61    15.74     2.65    -2.70    -0.45    -0.42     0.14     0.04  1018.39   889.81
    18.00   100.00     0.00    -0.34    -0.53    -1.58     1.55    17.69    17.55     2.85    -2.80    -0.48    -0.50    -0.04    -0.14   932.82  1062.29
    18.00  -100.00     0.00    -0.71    -0.53    -1.52     1.55    17.42    17.55     2.74    -2.80    -0.53    -0.50     0.33    -0.14  1191.74  1062.29
    18.00     0.00   100.00    -0.53    -0.71    -1.55     1.52    17.55    17.42     2.80    -2.74    -0.50    -0.53     0.14    -0.33  1062.29  1191.74
    18.00     0.00  -100.00    -0.53    -0.34    -1.55     1.58    17.55    17.69     2.80    -2.85    -0.50    -0.48     0.14     0.04  1062.29   932.82
    20.00   100.00     0.00    -0.40    -0.58    -1.79     1.76    19.63    19.50     3.00    -2.94    -0.54    -0.56    -0.04    -0.14   975.35  1105.74
    20.00  -100.00     0.00    -0.77    -0.58    -1.73     1.76    19.37    19.50     2.89    -2.94    -0.59    -0.56     0.33    -0.14  1236.10  1105.74
    20.00     0.00   100.00    -0.58    -0.77    -1.76     1.73    19.50    19.37     2.94    -2.89    -0.56    -0.59     0.14    -0.33  1105.74  1236.10
    20.00     0.00  -100.00    -0.58    -0.40    -1.76     1.79    19.50    19.63     2.94    -3.00    -0.56    -0.54     0.14     0.04  1105.74   975.35
    22.00   100.00     0.00    -0.46    -0.64    -2.01     1.98    21.58    21.45     3.15    -3.09    -0.59    -0.62    -0.05    -0.14  1017.17  1148.49
    22.00  -100.00     0.00    -0.83    -0.64    -1.95     1.98    21.31    21.45     3.04    -3.09    -0.65    -0.62     0.33    -0.14  1279.78  1148.49
    22.00     0.00   100.00    -0.64    -0.83    -1.98     1.95    21.45    21.31     3.09    -3.04    -0.62    -0.65     0.14    -0.33  1148.49  1279.78
    22.00     0.00  -100.00    -0.64    -0.46    -1.98     2.01    21.45    21.58     3.09    -3.15    -0.62    -0.59     0.14     0.05  1148.49  1017.17
    24.00   100.00     0.00    -0.51    -0.70    -2.24     2.21    23.53    23.39     3.30    -3.25    -0.65    -0.68    -0.05    -0.14  1057.97  1190.26
    24.00  -100.00     0.00    -0.89    -0.70    -2.18     2.21    23.26    23.39     3.19    -3.25    -0.70    -0.68     0.33    -0.14  1322.51  1190.26
    24.00     0.00   100.00    -0.70    -0.89    -2.21     2.18    23.39    23.26     3.25    -3.19    -0.68    -0.70     0.14    -0.33  1190.26  1322.51
    24.00     0.00  -100.00    -0.70    -0.51    -2.21     2.24    23.39    23.53     3.25    -3.30    -0.68    -0.65     0.14     0.05  1190.26  1057.97
    26.00   100.00     0.00    -0.57    -0.76    -2.48     2.45    25.47    25.34     3.45    -3.40    -0.71    -0.73    -0.05    -0.14  1097.42  1230.68
    26.00  -100.00     0.00    -0.95    -0.76    -2.41     2.45    25.20    25.34     3.34    -3.40    -0.76    -0.73     0.34    -0.14  1363.92  1230.68
    26.00     0.00   100.00    -0.76    -0.95    -2.45     2.41    25.34    25.20     3.40    -3.34    -0.73    -0.76     0.14    -0.34  1230.68  1363.92
    26.00     0.00  -100.00    -0.76    -0.57    -2.45     2.48    25.34    25.47     3.40    -3.45    -0.73    -0.71     0.14     0.05  1230.68  1097.42
    28.00   100.00     0.00    -0.63    -0.82    -2.73     2.70    27.42    27.29     3.61    -3.55    -0.76    -0.79    -0.05    -0.14  1135.05  1269.34
    28.00  -100.00     0.00    -1.01    -0.82    -2.66     2.70    27.15    27.29     3.50    -3.55    -0.82    -0.79     0.34    -0.14  1403.59  1269.34
    28.00     0.00   100.00    -0.82    -1.01    -2.70     2.66    27.29    27.15     3.55    -3.50    -0.79    -0.82     0.14    -0.34  1269.34  1403.59
    28.00     0.00  -100.00    -0.82    -0.63    -2.70     2.73    27.29    27.42     3.55    -3.61    -0.79    -0.76     0.14     0.05  1269.34  1135.05
    30.00   100.00     0.00    -0.69    -0.88    -2.99     2.95    29.37    29.23     3.76    -3.71    -0.82    -0.85    -0.06    -0.14  1170.34  1305.70
    30.00  -100.00     0.00    -1.08    -0.88    -2.92     2.95    29.10    29.23     3.65    -3.71    -0.88    -0.85     0.34    -0.14  1441.01  1305.70
    30.00     0.00   100.00    -0.88    -1.08    -2.95     2.92    29.23    29.10     3.71    -3.65    -0.85    -0.88     0.14    -0.34  1305.70  1441.01
    30.00     0.00  -100.00    -0.88    -0.69    -2.95     2.99    29.23    29.37     3.71    -3.76    -0.85    -0.82     0.14     0.06  1305.70  1170.34
    32.00   100.00     0.00    -0.75    -0.94    -3.25     3.22    31.32    31.18     3.92    -3.86    -0.88    -0.91    -0.06    -0.14  1202.63  1339.10
    32.00  -100.00     0.00    -1.14    -0.94    -3.18     3.22    31.05    31.18     3.81    -3.86    -0.94    -0.91     0.34    -0.14  1475.53  1339.10
    32.00     0.00   100.00    -0.94    -1.14    -3.22     3.18    31.18    31.05     3.86    -3.81    -0.91    -0.94     0.14    -0.34  1339.10  1475.53
    32.00     0.00  -100.00    -0.94    -0.75    -3.22     3.25    31.18    31.32     3.86    -3.92    -0.91    -0.88     0.14     0.06  1339.10  1202.63
    34.00   100.00     0.00    -0.81    -1.00    -3.53     3.49    33.28    33.14     4.08    -4.02    -0.93    -0.97    -0.06    -0.14  1231.08  1368.75
    34.00  -100.00     0.00    -1.20    -1.00    -3.45     3.49    33.00    33.14     3.97    -4.02    -1.00    -0.97     0.35    -0.14  1506.36  1368.75
    34.00     0.00   100.00    -1.00    -1.20    -3.49     3.45    33.14    33.00     4.02    -3.97    -0.97    -1.00     0.14    -0.35  1368.75  1506.36
    34.00     0.00  -100.00    -1.00    -0.81    -3.49     3.53    33.14    33.28     4.02    -4.08    -0.97    -0.93     0.14     0.06  1368.75  1231.08
    36.00   100.00     0.00    -0.87    -1.07    -3.81     3.77    35.23    35.09     4.24    -4.18    -0.99    -1.03    -0.06    -0.14  1254.67  1393.61
    36.00  -100.00     0.00    -1.26    -1.07    -3.73     3.77    34.95    35.09     4.12    -4.18    -1.06    -1.03     0.35    -0.14  1532.50  1393.61
    36.00     0.00   100.00    -1.07    -1.26    -3.77     3.73    35.09    34.95     4.18    -4.12    -1.03    -1.06     0.14    -0.35  1393.61  1532.50
    36.00     0.00  -100.00    -1.07    -0.87    -3.77     3.81    35.09    35.23     4.18    -4.24    -1.03    -0.99     0.14     0.06  1393.61  1254.67
    38.00   100.00     0.00    -0.93    -1.13    -4.10     4.06    37.20    37.06     4.40    -4.34    -1.05    -1.08    -0.06    -0.14  1272.07  1412.41
    38.00  -100.00     0.00    -1.33    -1.13    -4.02     4.06    36.91    37.06     4.28    -4.34    -1.12    -1.08     0.35    -0.14  1552.68  1412.41
    38.00     0.00   100.00    -1.13    -1.33    -4.06     4.02    37.06    36.91     4.34    -4.28    -1.08    -1.12     0.14    -0.35  1412.41  1552.68
    38.00     0.00  -100.00    -1.13    -0.93    -4.06     4.10    37.06    37.20     4.34    -4.40    -1.08    -1.05     0.14     0.06  1412.41  1272.07
    -2.00   100.00     0.00     0.22     0.06     0.11    -0.13    -1.83    -1.96     1.41    -1.36     0.07     0.05    -0.03    -0.13   505.40   626.21
    -2.00  -100.00     0.00    -0.11     0.06     0.15    -0.13    -2.08    -1.96     1.31    -1.36     0.04     0.05     0.29    -0.13   747.00   626.21
    -2.00     0.00   100.00     0.06    -0.11     0.13    -0.15    -1.96    -2.08     1.36    -1.31     0.05     0.04     0.13    -0.29   626.21   747.00
    -2.00     0.00  -100.00     0.06     0.22     0.13    -0.11    -1.96    -1.83     1.36    -1.41     0.05     0.07     0.13     0.03   626.21   505.40
    -4.00   100.00     0.00     0.28     0.12     0.23    -0.25    -3.79    -3.91     1.27    -1.22     0.12     0.11    -0.03    -0.13   464.48   584.44
    -4.00  -100.00     0.00    -0.05     0.12     0.27    -0.25    -4.04    -3.91     1.18    -1.22     0.10     0.11     0.29    -0.13   704.38   584.44
    -4.00     0.00   100.00     0.12    -0.05     0.25    -0.27    -3.91    -4.04     1.22    -1.18     0.11     0.10     0.13    -0.29   584.44   704.38
    -4.00     0.00  -100.00     0.12     0.28     0.25    -0.23    -3.91    -3.79     1.22    -1.27     0.11     0.12     0.13     0.03   584.44   464.48
    -6.00   100.00     0.00     0.34     0.17     0.35    -0.37    -5.75    -5.87     1.13    -1.09     0.18     0.16    -0.03    -0.13   424.07   543.18
    -6.00  -100.00     0.00     0.01     0.17     0.39    -0.37    -6.00    -5.87     1.04    -1.09     0.15     0.16     0.28    -0.13   662.27   543.18
    -6.00     0.00   100.00     0.17     0.01     0.37    -0.39    -5.87    -6.00     1.09    -1.04     0.16     0.15     0.13    -0.28   543.18   662.27
    -6.00     0.00  -100.00     0.17     0.34     0.37    -0.35    -5.87    -5.75     1.09    -1.13     0.16     0.18     0.13     0.03   543.18   424.07
    -8.00   100.00     0.00     0.39     0.23     0.45    -0.47    -7.71    -7.83     1.00    -0.95     0.23     0.22    -0.03    -0.13   384.18   502.44
    -8.00  -100.00     0.00     0.07     0.23     0.49    -0.47    -7.96    -7.83     0.90    -0.95     0.21     0.22     0.28    -0.13   620.68   502.44
    -8.00     0.00   100.00     0.23     0.07     0.47    -0.49    -7.83    -7.96     0.95    -0.90     0.22     0.21     0.13    -0.28   502.44   620.68
    -8.00     0.00  -100.00     0.23     0.39     0.47    -0.45    -7.83    -7.71     0.95    -1.00     0.22     0.23     0.13     0.03   502.44   384.18
   -10.00   100.00     0.00     0.45     0.29     0.55    -0.57    -9.67    -9.80     0.86    -0.82     0.28     0.27    -0.03    -0.12   344.83   462.24
   -10.00  -100.00     0.00     0.13     0.29     0.59    -0.57    -9.92    -9.80     0.77    -0.82     0.26     0.27     0.27    -0.12   579.63   462.24
   -10.00     0.00   100.00     0.29     0.13     0.57    -0.59    -9.80    -9.92     0.82    -0.77     0.27     0.26     0.12    -0.27   462.24   579.63
   -10.00     0.00  -100.00     0.29     0.45     0.57    -0.55    -9.80    -9.67     0.82    -0.86     0.27     0.28     0.12     0.03   462.24   344.83
   -12.00   100.00     0.00     0.51     0.35     0.64    -0.66   -11.64   -11.76     0.73    -0.68     0.34     0.32    -0.03    -0.12   306.01   422.57
   -12.00  -100.00     0.00     0.19     0.35     0.68    -0.66   -11.88   -11.76     0.64    -0.68     0.31     0.32     0.27    -0.12   539.11   422.57
   -12.00     0.00   100.00     0.35     0.19     0.66    -0.68   -11.76   -11.88     0.68    -0.64     0.32     0.31     0.12    -0.27   422.57   539.11
   -12.00     0.00  -100.00     0.35     0.51     0.66    -0.64   -11.76   -11.64     0.68    -0.73     0.32     0.34     0.12     0.03   422.57   306.01
   -14.00   100.00     0.00     0.56     0.41     0.72    -0.74   -13.60   -13.72     0.60    -0.55     0.39     0.38    -0.03    -0.12   267.72   383.43
   -14.00  -100.00     0.00     0.25     0.41     0.76    -0.74   -13.84   -13.72     0.50    -0.55     0.37     0.38     0.26    -0.12   499.12   383.43
   -14.00     0.00   100.00     0.41     0.25     0.74    -0.76   -13.72   -13.84     0.55    -0.50     0.38     0.37     0.12    -0.26   383.43   499.12
   -14.00     0.00  -100.00     0.41     0.56     0.74    -0.72   -13.72   -13.60     0.55    -0.60     0.38     0.39     0.12     0.03   383.43   267.72
   -16.00   100.00     0.00     0.62     0.46     0.79    -0.81   -15.57   -15.69     0.46    -0.42     0.44     0.43    -0.03    -0.12   229.96   344.82
   -16.00  -100.00     0.00     0.31     0.46     0.83    -0.81   -15.81   -15.69     0.37    -0.42     0.42     0.43     0.26    -0.12   459.66   344.82
   -16.00     0.00   100.00     0.46     0.31     0.81    -0.83   -15.69   -15.81     0.42    -0.37     0.43     0.42     0.12    -0.26   344.82   459.66
   -16.00     0.00  -100.00     0.46     0.62     0.81    -0.79   -15.69   -15.57     0.42    -0.46     0.43     0.44     0.12     0.03   344.82   229.96
   -18.00   100.00     0.00     0.67     0.52     0.86    -0.88   -17.53   -17.65     0.33    -0.29     0.49     0.48    -0.03    -0.11   192.73   306.73
   -18.00  -100.00     0.00     0.37     0.52     0.89    -0.88   -17.78   -17.65     0.24    -0.29     0.48     0.48     0.25    -0.11   420.71   306.73
   -18.00     0.00   100.00     0.52     0.37     0.88    -0.89   -17.65   -17.78     0.29    -0.24     0.48     0.48     0.11    -0.25   306.73   420.71
   -18.00     0.00  -100.00     0.52     0.67     0.88    -0.86   -17.65   -17.53     0.29    -0.33     0.48     0.49     0.11     0.03   306.73   192.73
   -20.00   100.00     0.00     0.73     0.58     0.92    -0.93   -19.50   -19.62     0.20    -0.16     0.54     0.54    -0.03    -0.11   155.99   269.14
   -20.00  -100.00     0.00     0.43     0.58     0.95    -0.93   -19.74   -19.62     0.11    -0.16     0.53     0.54     0.25    -0.11   382.26   269.14
   -20.00     0.00   100.00     0.58     0.43     0.93    -0.95   -19.62   -19.74     0.16    -0.11     0.54     0.53     0.11    -0.25   269.14   382.26
   -20.00     0.00  -100.00     0.58     0.73     0.93    -0.92   -19.62   -19.50     0.16    -0.20     0.54     0.54     0.11     0.03   269.14   155.99
   -22.00   100.00     0.00     0.79     0.64     0.96    -0.98   -21.47   -21.59     0.07    -0.03     0.59     0.59    -0.03    -0.11   119.75   232.03
   -22.00  -100.00     0.00     0.49     0.64     0.99    -0.98   -21.71   -21.59    -0.02    -0.03     0.58     0.59     0.24    -0.11   344.30   232.03
   -22.00     0.00   100.00     0.64     0.49     0.98    -0.99   -21.59   -21.71     0.03     0.02     0.59     0.58     0.11    -0.24   232.03   344.30
   -22.00     0.00  -100.00     0.64     0.79     0.98    -0.96   -21.59   -21.47     0.03    -0.07     0.59     0.59     0.11     0.03   232.03   119.75
   -24.00   100.00     0.00     0.84     0.70     1.00    -1.02   -23.44   -23.56    -0.05     0.10     0.65     0.64    -0.03    -0.10    83.97   195.39
   -24.00  -100.00     0.00     0.55     0.70     1.03    -1.02   -23.68   -23.56    -0.14     0.10     0.63     0.64     0.24    -0.10   306.79   195.39
   -24.00     0.00   100.00     0.70     0.55     1.02    -1.03   -23.56   -23.68    -0.10     0.14     0.64     0.63     0.10    -0.24   195.39   306.79
   -24.00     0.00  -100.00     0.70     0.84     1.02    -1.00   -23.56   -23.44    -0.10     0.05     0.64     0.65     0.10     0.03   195.39    83.97
   -26.00   100.00     0.00     0.90     0.75     1.03    -1.05   -25.41   -25.53    -0.18     0.23     0.70     0.69    -0.03    -0.10    48.63   159.18
   -26.00  -100.00     0.00     0.61     0.75     1.06    -1.05   -25.65   -25.53    -0.27     0.23     0.69     0.69     0.23    -0.10   269.72   159.18
   -26.00     0.00   100.00     0.75     0.61     1.05    -1.06   -25.53   -25.65    -0.23     0.27     0.69     0.69     0.10    -0.23   159.18   269.72
   -26.00     0.00  -100.00     0.75     0.90     1.05    -1.03   -25.53   -25.41    -0.23     0.18     0.69     0.70     0.10     0.03   159.18    48.63
   -28.00   100.00     0.00     0.95     0.81     1.06    -1.07   -27.39   -27.50    -0.31     0.35     0.75     0.74    -0.03    -0.10    13.70   123.38
   -28.00  -100.00     0.00     0.67     0.81     1.08    -1.07   -27.62   -27.50    -0.40     0.35     0.74     0.74     0.23    -0.10   233.05   123.38
   -28.00     0.00   100.00     0.81     0.67     1.07    -1.08   -27.50   -27.62    -0.35     0.40     0.74     0.74     0.10    -0.23   123.38   233.05
   -28.00     0.00  -100.00     0.81     0.95     1.07    -1.06   -27.50   -27.39    -0.35     0.31     0.74     0.75     0.10     0.03   123.38    13.70
   -30.00   100.00     0.00     0.98     0.87     1.06    -1.08   -28.17   -29.48    -0.36     0.48     0.77     0.79    -0.03    -0.09     0.00    87.95
   -30.00  -100.00     0.00     0.73     0.87     1.10    -1.08   -29.59   -29.48    -0.52     0.48     0.79     0.79     0.22    -0.09   196.74    87.95
   -30.00     0.00   100.00     0.87     0.73     1.08    -1.10   -29.48   -29.59    -0.48     0.52     0.79     0.79     0.09    -0.22    87.95   196.74
   -30.00     0.00  -100.00     0.87     0.98     1.08    -1.06   -29.48   -28.17    -0.48     0.36     0.79     0.77     0.09     0.03    87.95     0.00
   -32.00   100.00     0.00     0.98     0.92     1.06    -1.09   -28.17   -31.45    -0.36     0.60     0.77     0.84    -0.03    -0.09     0.00    52.84
   -32.00  -100.00     0.00     0.78     0.92     1.10    -1.09   -31.57   -31.45    -0.64     0.60     0.84     0.84     0.21    -0.09   160.76    52.84
   -32.00     0.00   100.00     0.92     0.78     1.09    -1.10   -31.45   -31.57    -0.60     0.64     0.84     0.84     0.09    -0.21    52.84   160.76
   -32.00     0.00  -100.00     0.92     0.98     1.09    -1.06   -31.45   -28.17    -0.60     0.36     0.84     0.77     0.09     0.03    52.84     0.00
   -34.00   100.00     0.00     0.98     0.98     1.06    -1.08   -28.17   -33.43    -0.36     0.72     0.77     0.89    -0.03    -0.09     0.00    18.01
   -34.00  -100.00     0.00     0.84     0.98     1.09    -1.08   -33.54   -33.43    -0.77     0.72     0.89     0.89     0.21    -0.09   125.05    18.01
   -34.00     0.00   100.00     0.98     0.84     1.08    -1.09   -33.43   -33.54    -0.72     0.77     0.89     0.89     0.09    -0.21    18.01   125.05
   -34.00     0.00  -100.00     0.98     0.98     1.08    -1.06   -33.43   -28.17    -0.72     0.36     0.89     0.77     0.09     0.03    18.01     0.00
   -36.00   100.00     0.00     0.98     1.01     1.06    -1.08   -28.17   -34.45    -0.36     0.79     0.77     0.92    -0.03    -0.08     0.00     0.00
   -36.00  -100.00     0.00     0.90     1.01     1.08    -1.08   -35.52   -34.45    -0.89     0.79     0.94     0.92     0.20    -0.08    89.55     0.00
   -36.00     0.00   100.00     1.01     0.90     1.08    -1.08   -34.45   -35.52    -0.79     0.89     0.92     0.94     0.08    -0.20     0.00    89.55
   -36.00     0.00  -100.00     1.01     0.98     1.08    -1.06   -34.45   -28.17    -0.79     0.36     0.92     0.77     0.08     0.03     0.00     0.00
