
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque Y at Wheel Center                           FSE06 front suspension                              

   WhTra  TorquY_L TorquY_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    22.00  -100.00     0.00    -0.09    -0.19    -1.37     1.37    18.97    18.77     2.08    -2.09    -0.61    -0.29     0.26    -0.14   999.98  1022.82
    22.00     0.00   100.00    -0.19    -0.30    -1.37     1.37    18.77    18.56     2.09    -2.10    -0.29     0.04     0.14    -0.01  1022.82  1045.69
    22.00     0.00  -100.00    -0.19    -0.09    -1.37     1.37    18.77    18.97     2.09    -2.08    -0.29    -0.61     0.14    -0.26  1022.82   999.98
    24.00   100.00     0.00    -0.32    -0.21    -1.54     1.54    20.32    20.52     2.16    -2.15     0.01    -0.31     0.01    -0.14  1072.66  1049.67
    24.00  -100.00     0.00    -0.11    -0.21    -1.54     1.54    20.73    20.52     2.14    -2.15    -0.64    -0.31     0.26    -0.14  1026.71  1049.67
    24.00     0.00   100.00    -0.21    -0.32    -1.54     1.54    20.52    20.32     2.15    -2.16    -0.31     0.01     0.14    -0.01  1049.67  1072.66
    24.00     0.00  -100.00    -0.21    -0.11    -1.54     1.54    20.52    20.73     2.15    -2.14    -0.31    -0.64     0.14    -0.26  1049.67  1026.71
    26.00   100.00     0.00    -0.33    -0.23    -1.71     1.72    22.08    22.29     2.22    -2.22    -0.01    -0.34     0.01    -0.14  1098.24  1075.12
    26.00  -100.00     0.00    -0.12    -0.23    -1.72     1.72    22.50    22.29     2.21    -2.22    -0.66    -0.34     0.26    -0.14  1052.02  1075.12
    26.00     0.00   100.00    -0.23    -0.33    -1.72     1.71    22.29    22.08     2.22    -2.22    -0.34    -0.01     0.14    -0.01  1075.12  1098.24
    26.00     0.00  -100.00    -0.23    -0.12    -1.72     1.72    22.29    22.50     2.22    -2.21    -0.34    -0.66     0.14    -0.26  1075.12  1052.02
    28.00   100.00     0.00    -0.35    -0.25    -1.90     1.90    23.86    24.07     2.29    -2.28    -0.04    -0.36     0.01    -0.14  1122.25  1098.97
    28.00  -100.00     0.00    -0.14    -0.25    -1.91     1.90    24.28    24.07     2.27    -2.28    -0.69    -0.36     0.26    -0.14  1075.72  1098.97
    28.00     0.00   100.00    -0.25    -0.35    -1.90     1.90    24.07    23.86     2.28    -2.29    -0.36    -0.04     0.14    -0.01  1098.97  1122.25
    28.00     0.00  -100.00    -0.25    -0.14    -1.90     1.91    24.07    24.28     2.28    -2.27    -0.36    -0.69     0.14    -0.26  1098.97  1075.72
    30.00   100.00     0.00    -0.37    -0.27    -2.09     2.10    25.66    25.87     2.35    -2.34    -0.07    -0.39     0.01    -0.14  1144.47  1121.00
    30.00  -100.00     0.00    -0.16    -0.27    -2.10     2.10    26.08    25.87     2.33    -2.34    -0.72    -0.39     0.26    -0.14  1097.57  1121.00
    30.00     0.00   100.00    -0.27    -0.37    -2.10     2.09    25.87    25.66     2.34    -2.35    -0.39    -0.07     0.14    -0.01  1121.00  1144.47
    30.00     0.00  -100.00    -0.27    -0.16    -2.10     2.10    25.87    26.08     2.34    -2.33    -0.39    -0.72     0.14    -0.26  1121.00  1097.57
    32.00   100.00     0.00    -0.38    -0.28    -2.29     2.30    27.47    27.69     2.42    -2.41    -0.09    -0.42     0.01    -0.14  1164.62  1140.93
    32.00  -100.00     0.00    -0.18    -0.28    -2.31     2.30    27.90    27.69     2.40    -2.41    -0.74    -0.42     0.27    -0.14  1117.28  1140.93
    32.00     0.00   100.00    -0.28    -0.38    -2.30     2.29    27.69    27.47     2.41    -2.42    -0.42    -0.09     0.14    -0.01  1140.93  1164.62
    32.00     0.00  -100.00    -0.28    -0.18    -2.30     2.31    27.69    27.90     2.41    -2.40    -0.42    -0.74     0.14    -0.27  1140.93  1117.28
    34.00   100.00     0.00    -0.40    -0.30    -2.51     2.51    29.31    29.52     2.49    -2.48    -0.12    -0.45     0.01    -0.14  1182.36  1158.41
    34.00  -100.00     0.00    -0.20    -0.30    -2.52     2.51    29.74    29.52     2.47    -2.48    -0.77    -0.45     0.27    -0.14  1134.50  1158.41
    34.00     0.00   100.00    -0.30    -0.40    -2.51     2.51    29.52    29.31     2.48    -2.49    -0.45    -0.12     0.14    -0.01  1158.41  1182.36
    34.00     0.00  -100.00    -0.30    -0.20    -2.51     2.52    29.52    29.74     2.48    -2.47    -0.45    -0.77     0.14    -0.27  1158.41  1134.50
    36.00   100.00     0.00    -0.42    -0.32    -2.73     2.74    31.17    31.39     2.56    -2.55    -0.15    -0.47     0.01    -0.14  1197.27  1173.00
    36.00  -100.00     0.00    -0.23    -0.32    -2.74     2.74    31.60    31.39     2.54    -2.55    -0.80    -0.47     0.27    -0.14  1148.78  1173.00
    36.00     0.00   100.00    -0.32    -0.42    -2.74     2.73    31.39    31.17     2.55    -2.56    -0.47    -0.15     0.14    -0.01  1173.00  1197.27
    36.00     0.00  -100.00    -0.32    -0.23    -2.74     2.74    31.39    31.60     2.55    -2.54    -0.47    -0.80     0.14    -0.27  1173.00  1148.78
    38.00   100.00     0.00    -0.44    -0.34    -2.96     2.97    33.06    33.28     2.63    -2.62    -0.18    -0.50     0.00    -0.14  1208.79  1184.13
    38.00  -100.00     0.00    -0.25    -0.34    -2.98     2.97    33.50    33.28     2.61    -2.62    -0.83    -0.50     0.27    -0.14  1159.51  1184.13
    38.00     0.00   100.00    -0.34    -0.44    -2.97     2.96    33.28    33.06     2.62    -2.63    -0.50    -0.18     0.14     0.00  1184.13  1208.79
    38.00     0.00  -100.00    -0.34    -0.25    -2.97     2.98    33.28    33.50     2.62    -2.61    -0.50    -0.83     0.14    -0.27  1184.13  1159.51
    -2.00   100.00     0.00    -0.10     0.02     0.07    -0.08    -1.88    -1.68     1.46    -1.45     0.35     0.03     0.02    -0.13   655.12   632.86
    -2.00  -100.00     0.00     0.13     0.02     0.09    -0.08    -1.48    -1.68     1.44    -1.45    -0.30     0.03     0.24    -0.13   610.61   632.86
    -2.00     0.00   100.00     0.02    -0.10     0.08    -0.07    -1.68    -1.88     1.45    -1.46     0.03     0.35     0.13    -0.02   632.86   655.12
    -2.00     0.00  -100.00     0.02     0.13     0.08    -0.09    -1.68    -1.48     1.45    -1.44     0.03    -0.30     0.13    -0.24   632.86   610.61
    -4.00   100.00     0.00    -0.08     0.04     0.15    -0.16    -3.55    -3.35     1.41    -1.41     0.37     0.05     0.02    -0.13   619.15   596.91
    -4.00  -100.00     0.00     0.15     0.04     0.17    -0.16    -3.15    -3.35     1.40    -1.41    -0.27     0.05     0.24    -0.13   574.67   596.91
    -4.00     0.00   100.00     0.04    -0.08     0.16    -0.15    -3.35    -3.55     1.41    -1.41     0.05     0.37     0.13    -0.02   596.91   619.15
    -4.00     0.00  -100.00     0.04     0.15     0.16    -0.17    -3.35    -3.15     1.41    -1.40     0.05    -0.27     0.13    -0.24   596.91   574.67
    -6.00   100.00     0.00    -0.06     0.05     0.22    -0.23    -5.23    -5.02     1.37    -1.36     0.40     0.08     0.02    -0.13   582.88   560.65
    -6.00  -100.00     0.00     0.17     0.05     0.24    -0.23    -4.82    -5.02     1.35    -1.36    -0.24     0.08     0.24    -0.13   538.41   560.65
    -6.00     0.00   100.00     0.05    -0.06     0.23    -0.22    -5.02    -5.23     1.36    -1.37     0.08     0.40     0.13    -0.02   560.65   582.88
    -6.00     0.00  -100.00     0.05     0.17     0.23    -0.24    -5.02    -4.82     1.36    -1.35     0.08    -0.24     0.13    -0.24   560.65   538.41
    -8.00   100.00     0.00    -0.05     0.07     0.28    -0.30    -6.89    -6.69     1.32    -1.31     0.42     0.10     0.02    -0.13   546.33   524.11
    -8.00  -100.00     0.00     0.19     0.07     0.31    -0.30    -6.49    -6.69     1.31    -1.31    -0.22     0.10     0.24    -0.13   501.88   524.11
    -8.00     0.00   100.00     0.07    -0.05     0.30    -0.28    -6.69    -6.89     1.31    -1.32     0.10     0.42     0.13    -0.02   524.11   546.33
    -8.00     0.00  -100.00     0.07     0.19     0.30    -0.31    -6.69    -6.49     1.31    -1.31     0.10    -0.22     0.13    -0.24   524.11   501.88
   -10.00   100.00     0.00    -0.03     0.09     0.34    -0.36    -8.56    -8.35     1.28    -1.27     0.45     0.13     0.02    -0.13   509.54   487.32
   -10.00  -100.00     0.00     0.21     0.09     0.37    -0.36    -8.15    -8.35     1.26    -1.27    -0.19     0.13     0.23    -0.13   465.10   487.32
   -10.00     0.00   100.00     0.09    -0.03     0.36    -0.34    -8.35    -8.56     1.27    -1.28     0.13     0.45     0.13    -0.02   487.32   509.54
   -10.00     0.00  -100.00     0.09     0.21     0.36    -0.37    -8.35    -8.15     1.27    -1.26     0.13    -0.19     0.13    -0.23   487.32   465.10
   -12.00   100.00     0.00    -0.01     0.11     0.39    -0.41   -10.22   -10.02     1.23    -1.23     0.47     0.15     0.02    -0.13   472.54   450.32
   -12.00  -100.00     0.00     0.23     0.11     0.42    -0.41    -9.82   -10.02     1.22    -1.23    -0.17     0.15     0.23    -0.13   428.09   450.32
   -12.00     0.00   100.00     0.11    -0.01     0.41    -0.39   -10.02   -10.22     1.23    -1.23     0.15     0.47     0.13    -0.02   450.32   472.54
   -12.00     0.00  -100.00     0.11     0.23     0.41    -0.42   -10.02    -9.82     1.23    -1.22     0.15    -0.17     0.13    -0.23   450.32   428.09
   -14.00   100.00     0.00     0.01     0.13     0.44    -0.45   -11.89   -11.68     1.19    -1.18     0.50     0.18     0.02    -0.13   435.34   413.12
   -14.00  -100.00     0.00     0.24     0.13     0.47    -0.45   -11.48   -11.68     1.18    -1.18    -0.14     0.18     0.23    -0.13   390.89   413.12
   -14.00     0.00   100.00     0.13     0.01     0.45    -0.44   -11.68   -11.89     1.18    -1.19     0.18     0.50     0.13    -0.02   413.12   435.34
   -14.00     0.00  -100.00     0.13     0.24     0.45    -0.47   -11.68   -11.48     1.18    -1.18     0.18    -0.14     0.13    -0.23   413.12   390.89
   -16.00   100.00     0.00     0.03     0.15     0.48    -0.49   -13.55   -13.34     1.15    -1.14     0.52     0.20     0.02    -0.12   397.98   375.75
   -16.00  -100.00     0.00     0.26     0.15     0.51    -0.49   -13.14   -13.34     1.14    -1.14    -0.12     0.20     0.23    -0.12   353.52   375.75
   -16.00     0.00   100.00     0.15     0.03     0.49    -0.48   -13.34   -13.55     1.14    -1.15     0.20     0.52     0.12    -0.02   375.75   397.98
   -16.00     0.00  -100.00     0.15     0.26     0.49    -0.51   -13.34   -13.14     1.14    -1.14     0.20    -0.12     0.12    -0.23   375.75   353.52
   -18.00   100.00     0.00     0.05     0.16     0.51    -0.52   -15.21   -15.00     1.11    -1.10     0.55     0.23     0.02    -0.12   360.47   338.24
   -18.00  -100.00     0.00     0.28     0.16     0.54    -0.52   -14.80   -15.00     1.10    -1.10    -0.09     0.23     0.23    -0.12   316.00   338.24
   -18.00     0.00   100.00     0.16     0.05     0.52    -0.51   -15.00   -15.21     1.10    -1.11     0.23     0.55     0.12    -0.02   338.24   360.47
   -18.00     0.00  -100.00     0.16     0.28     0.52    -0.54   -15.00   -14.80     1.10    -1.10     0.23    -0.09     0.12    -0.23   338.24   316.00
   -20.00   100.00     0.00     0.06     0.18     0.53    -0.55   -16.87   -16.66     1.07    -1.06     0.57     0.26     0.02    -0.12   322.84   300.60
   -20.00  -100.00     0.00     0.30     0.18     0.57    -0.55   -16.46   -16.66     1.06    -1.06    -0.06     0.26     0.22    -0.12   278.36   300.60
   -20.00     0.00   100.00     0.18     0.06     0.55    -0.53   -16.66   -16.87     1.06    -1.07     0.26     0.57     0.12    -0.02   300.60   322.84
   -20.00     0.00  -100.00     0.18     0.30     0.55    -0.57   -16.66   -16.46     1.06    -1.06     0.26    -0.06     0.12    -0.22   300.60   278.36
   -22.00   100.00     0.00     0.08     0.20     0.55    -0.57   -18.53   -18.32     1.03    -1.02     0.60     0.28     0.02    -0.12   285.10   262.85
   -22.00  -100.00     0.00     0.32     0.20     0.59    -0.57   -18.11   -18.32     1.02    -1.02    -0.04     0.28     0.22    -0.12   240.60   262.85
   -22.00     0.00   100.00     0.20     0.08     0.57    -0.55   -18.32   -18.53     1.02    -1.03     0.28     0.60     0.12    -0.02   262.85   285.10
   -22.00     0.00  -100.00     0.20     0.32     0.57    -0.59   -18.32   -18.11     1.02    -1.02     0.28    -0.04     0.12    -0.22   262.85   240.60
   -24.00   100.00     0.00     0.10     0.22     0.57    -0.59   -20.18   -19.98     0.99    -0.99     0.63     0.31     0.01    -0.12   247.28   225.02
   -24.00  -100.00     0.00     0.34     0.22     0.60    -0.59   -19.77   -19.98     0.98    -0.99    -0.01     0.31     0.22    -0.12   202.76   225.02
   -24.00     0.00   100.00     0.22     0.10     0.59    -0.57   -19.98   -20.18     0.99    -0.99     0.31     0.63     0.12    -0.01   225.02   247.28
   -24.00     0.00  -100.00     0.22     0.34     0.59    -0.60   -19.98   -19.77     0.99    -0.98     0.31    -0.01     0.12    -0.22   225.02   202.76
   -26.00   100.00     0.00     0.12     0.24     0.57    -0.59   -21.84   -21.63     0.95    -0.95     0.65     0.33     0.01    -0.12   209.39   187.12
   -26.00  -100.00     0.00     0.36     0.24     0.61    -0.59   -21.43   -21.63     0.94    -0.95     0.01     0.33     0.22    -0.12   164.84   187.12
   -26.00     0.00   100.00     0.24     0.12     0.59    -0.57   -21.63   -21.84     0.95    -0.95     0.33     0.65     0.12    -0.01   187.12   209.39
   -26.00     0.00  -100.00     0.24     0.36     0.59    -0.61   -21.63   -21.43     0.95    -0.94     0.33     0.01     0.12    -0.22   187.12   164.84
   -28.00   100.00     0.00     0.14     0.26     0.57    -0.59   -23.50   -23.29     0.92    -0.91     0.68     0.36     0.01    -0.11   171.44   149.16
   -28.00  -100.00     0.00     0.38     0.26     0.61    -0.59   -23.08   -23.29     0.91    -0.91     0.04     0.36     0.22    -0.11   126.87   149.16
   -28.00     0.00   100.00     0.26     0.14     0.59    -0.57   -23.29   -23.50     0.91    -0.92     0.36     0.68     0.11    -0.01   149.16   171.44
   -28.00     0.00  -100.00     0.26     0.38     0.59    -0.61   -23.29   -23.08     0.91    -0.91     0.36     0.04     0.11    -0.22   149.16   126.87
   -30.00   100.00     0.00     0.16     0.28     0.57    -0.59   -25.15   -24.94     0.88    -0.88     0.70     0.38     0.01    -0.11   133.46   111.16
   -30.00  -100.00     0.00     0.40     0.28     0.61    -0.59   -24.74   -24.94     0.87    -0.88     0.06     0.38     0.21    -0.11    88.86   111.16
   -30.00     0.00   100.00     0.28     0.16     0.59    -0.57   -24.94   -25.15     0.88    -0.88     0.38     0.70     0.11    -0.01   111.16   133.46
   -30.00     0.00  -100.00     0.28     0.40     0.59    -0.61   -24.94   -24.74     0.88    -0.87     0.38     0.06     0.11    -0.21   111.16    88.86
   -32.00   100.00     0.00     0.18     0.30     0.56    -0.58   -26.81   -26.60     0.85    -0.84     0.73     0.41     0.01    -0.11    95.46    73.15
   -32.00  -100.00     0.00     0.42     0.30     0.60    -0.58   -26.39   -26.60     0.84    -0.84     0.09     0.41     0.21    -0.11    50.82    73.15
   -32.00     0.00   100.00     0.30     0.18     0.58    -0.56   -26.60   -26.81     0.84    -0.85     0.41     0.73     0.11    -0.01    73.15    95.46
   -32.00     0.00  -100.00     0.30     0.42     0.58    -0.60   -26.60   -26.39     0.84    -0.84     0.41     0.09     0.11    -0.21    73.15    50.82
   -34.00   100.00     0.00     0.20     0.32     0.54    -0.56   -28.46   -28.25     0.82    -0.81     0.75     0.43     0.00    -0.11    57.45    35.12
   -34.00  -100.00     0.00     0.44     0.32     0.58    -0.56   -28.05   -28.25     0.80    -0.81     0.12     0.43     0.21    -0.11    12.77    35.12
   -34.00     0.00   100.00     0.32     0.20     0.56    -0.54   -28.25   -28.46     0.81    -0.82     0.43     0.75     0.11     0.00    35.12    57.45
   -34.00     0.00  -100.00     0.32     0.44     0.56    -0.58   -28.25   -28.05     0.81    -0.80     0.43     0.12     0.11    -0.21    35.12    12.77
   -36.00   100.00     0.00     0.22     0.34     0.51    -0.54   -30.12   -29.78     0.78    -0.78     0.78     0.46     0.00    -0.10    19.45     0.00
   -36.00  -100.00     0.00     0.45     0.34     0.58    -0.54   -28.60   -29.78     0.79    -0.78     0.12     0.46     0.21    -0.10     0.00     0.00
   -36.00     0.00   100.00     0.34     0.22     0.54    -0.51   -29.78   -30.12     0.78    -0.78     0.46     0.78     0.10     0.00     0.00    19.45
   -36.00     0.00  -100.00     0.34     0.45     0.54    -0.58   -29.78   -28.60     0.78    -0.79     0.46     0.12     0.10    -0.21     0.00     0.00
