
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque Z at Wheel Center                           FSE06 front suspension                              

   WhTra  TorquZ_L TorquZ_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    18.00     0.00  -100.00    -0.16    -1.79    -1.06     1.14    15.29    15.29     1.98    -1.75    -0.23    -0.34     0.14    -2.21   965.54   966.18
    20.00   100.00     0.00    -1.81    -0.18    -1.29     1.21    17.02    17.03     1.81    -2.03    -0.36    -0.26     2.21    -0.14   995.41   994.73
    20.00  -100.00     0.00     1.43    -0.18    -1.18     1.21    17.03    17.03     2.25    -2.03    -0.15    -0.26    -1.91    -0.14   993.97   994.73
    20.00     0.00   100.00    -0.18     1.43    -1.21     1.18    17.03    17.03     2.03    -2.25    -0.26    -0.15     0.14     1.91   994.73   993.97
    20.00     0.00  -100.00    -0.18    -1.81    -1.21     1.29    17.03    17.02     2.03    -1.81    -0.26    -0.36     0.14    -2.21   994.73   995.41
    22.00   100.00     0.00    -1.83    -0.19    -1.46     1.37    18.77    18.77     1.87    -2.09    -0.39    -0.29     2.21    -0.14  1023.52  1022.82
    22.00  -100.00     0.00     1.42    -0.19    -1.34     1.37    18.77    18.77     2.31    -2.09    -0.17    -0.29    -1.91    -0.14  1022.01  1022.82
    22.00     0.00   100.00    -0.19     1.42    -1.37     1.34    18.77    18.77     2.09    -2.31    -0.29    -0.17     0.14     1.91  1022.82  1022.01
    22.00     0.00  -100.00    -0.19    -1.83    -1.37     1.46    18.77    18.77     2.09    -1.87    -0.29    -0.39     0.14    -2.21  1022.82  1023.52
    24.00   100.00     0.00    -1.85    -0.21    -1.62     1.54    20.52    20.52     1.93    -2.15    -0.42    -0.31     2.21    -0.14  1050.38  1049.67
    24.00  -100.00     0.00     1.40    -0.21    -1.51     1.54    20.53    20.52     2.38    -2.15    -0.20    -0.31    -1.91    -0.14  1048.82  1049.67
    24.00     0.00   100.00    -0.21     1.40    -1.54     1.51    20.52    20.53     2.15    -2.38    -0.31    -0.20     0.14     1.91  1049.67  1048.82
    24.00     0.00  -100.00    -0.21    -1.85    -1.54     1.62    20.52    20.52     2.15    -1.93    -0.31    -0.42     0.14    -2.21  1049.67  1050.38
    26.00   100.00     0.00    -1.87    -0.23    -1.80     1.72    22.29    22.29     1.99    -2.22    -0.45    -0.34     2.21    -0.14  1075.82  1075.12
    26.00  -100.00     0.00     1.38    -0.23    -1.69     1.72    22.29    22.29     2.44    -2.22    -0.22    -0.34    -1.91    -0.14  1074.24  1075.12
    26.00     0.00   100.00    -0.23     1.38    -1.72     1.69    22.29    22.29     2.22    -2.44    -0.34    -0.22     0.14     1.91  1075.12  1074.24
    26.00     0.00  -100.00    -0.23    -1.87    -1.72     1.80    22.29    22.29     2.22    -1.99    -0.34    -0.45     0.14    -2.21  1075.12  1075.82
    28.00   100.00     0.00    -1.88    -0.25    -1.99     1.90    24.07    24.07     2.05    -2.28    -0.47    -0.36     2.21    -0.14  1099.66  1098.97
    28.00  -100.00     0.00     1.36    -0.25    -1.87     1.90    24.07    24.07     2.50    -2.28    -0.25    -0.36    -1.91    -0.14  1098.08  1098.97
    28.00     0.00   100.00    -0.25     1.36    -1.90     1.87    24.07    24.07     2.28    -2.50    -0.36    -0.25     0.14     1.91  1098.97  1098.08
    28.00     0.00  -100.00    -0.25    -1.88    -1.90     1.99    24.07    24.07     2.28    -2.05    -0.36    -0.47     0.14    -2.21  1098.97  1099.66
    30.00   100.00     0.00    -1.90    -0.27    -2.18     2.10    25.87    25.87     2.12    -2.34    -0.50    -0.39     2.21    -0.14  1121.65  1121.00
    30.00  -100.00     0.00     1.35    -0.27    -2.07     2.10    25.87    25.87     2.57    -2.34    -0.28    -0.39    -1.91    -0.14  1120.12  1121.00
    30.00     0.00   100.00    -0.27     1.35    -2.10     2.07    25.87    25.87     2.34    -2.57    -0.39    -0.28     0.14     1.91  1121.00  1120.12
    30.00     0.00  -100.00    -0.27    -1.90    -2.10     2.18    25.87    25.87     2.34    -2.12    -0.39    -0.50     0.14    -2.21  1121.00  1121.65
    32.00   100.00     0.00    -1.92    -0.28    -2.39     2.30    27.69    27.69     2.18    -2.41    -0.53    -0.42     2.21    -0.14  1141.52  1140.93
    32.00  -100.00     0.00     1.33    -0.28    -2.27     2.30    27.69    27.69     2.63    -2.41    -0.30    -0.42    -1.91    -0.14  1140.08  1140.93
    32.00     0.00   100.00    -0.28     1.33    -2.30     2.27    27.69    27.69     2.41    -2.63    -0.42    -0.30     0.14     1.91  1140.93  1140.08
    32.00     0.00  -100.00    -0.28    -1.92    -2.30     2.39    27.69    27.69     2.41    -2.18    -0.42    -0.53     0.14    -2.21  1140.93  1141.52
    34.00   100.00     0.00    -1.94    -0.30    -2.60     2.51    29.53    29.52     2.25    -2.48    -0.56    -0.45     2.21    -0.14  1158.91  1158.41
    34.00  -100.00     0.00     1.31    -0.30    -2.48     2.51    29.52    29.52     2.70    -2.48    -0.33    -0.45    -1.90    -0.14  1157.62  1158.41
    34.00     0.00   100.00    -0.30     1.31    -2.51     2.48    29.52    29.52     2.48    -2.70    -0.45    -0.33     0.14     1.90  1158.41  1157.62
    34.00     0.00  -100.00    -0.30    -1.94    -2.51     2.60    29.52    29.53     2.48    -2.25    -0.45    -0.56     0.14    -2.21  1158.41  1158.91
    36.00   100.00     0.00    -1.96    -0.32    -2.82     2.74    31.39    31.39     2.32    -2.55    -0.59    -0.47     2.22    -0.14  1173.37  1173.00
    36.00  -100.00     0.00     1.29    -0.32    -2.70     2.74    31.39    31.39     2.77    -2.55    -0.35    -0.47    -1.90    -0.14  1172.31  1173.00
    36.00     0.00   100.00    -0.32     1.29    -2.74     2.70    31.39    31.39     2.55    -2.77    -0.47    -0.35     0.14     1.90  1173.00  1172.31
    36.00     0.00  -100.00    -0.32    -1.96    -2.74     2.82    31.39    31.39     2.55    -2.32    -0.47    -0.59     0.14    -2.22  1173.00  1173.37
    38.00   100.00     0.00    -1.99    -0.34    -3.06     2.97    33.29    33.28     2.39    -2.62    -0.62    -0.50     2.22    -0.14  1184.31  1184.13
    38.00  -100.00     0.00     1.27    -0.34    -2.94     2.97    33.28    33.28     2.85    -2.62    -0.38    -0.50    -1.90    -0.14  1183.59  1184.13
    38.00     0.00   100.00    -0.34     1.27    -2.97     2.94    33.28    33.28     2.62    -2.85    -0.50    -0.38     0.14     1.90  1184.13  1183.59
    38.00     0.00  -100.00    -0.34    -1.99    -2.97     3.06    33.28    33.29     2.62    -2.39    -0.50    -0.62     0.14    -2.22  1184.13  1184.31
    -2.00   100.00     0.00    -1.61     0.02     0.01    -0.08    -1.68    -1.68     1.24    -1.45    -0.07     0.03     2.21    -0.13   632.83   632.86
    -2.00  -100.00     0.00     1.62     0.02     0.10    -0.08    -1.68    -1.68     1.66    -1.45     0.13     0.03    -1.91    -0.13   633.09   632.86
    -2.00     0.00   100.00     0.02     1.62     0.08    -0.10    -1.68    -1.68     1.45    -1.66     0.03     0.13     0.13     1.91   632.86   633.09
    -2.00     0.00  -100.00     0.02    -1.61     0.08    -0.01    -1.68    -1.68     1.45    -1.24     0.03    -0.07     0.13    -2.21   632.86   632.83
    -4.00   100.00     0.00    -1.59     0.04     0.09    -0.16    -3.35    -3.35     1.19    -1.41    -0.05     0.05     2.21    -0.13   596.79   596.91
    -4.00  -100.00     0.00     1.64     0.04     0.18    -0.16    -3.35    -3.35     1.62    -1.41     0.15     0.05    -1.92    -0.13   597.25   596.91
    -4.00     0.00   100.00     0.04     1.64     0.16    -0.18    -3.35    -3.35     1.41    -1.62     0.05     0.15     0.13     1.92   596.91   597.25
    -4.00     0.00  -100.00     0.04    -1.59     0.16    -0.09    -3.35    -3.35     1.41    -1.19     0.05    -0.05     0.13    -2.21   596.91   596.79
    -6.00   100.00     0.00    -1.57     0.05     0.16    -0.23    -5.02    -5.02     1.15    -1.36    -0.02     0.08     2.21    -0.13   560.44   560.65
    -6.00  -100.00     0.00     1.66     0.05     0.25    -0.23    -5.02    -5.02     1.57    -1.36     0.18     0.08    -1.92    -0.13   561.10   560.65
    -6.00     0.00   100.00     0.05     1.66     0.23    -0.25    -5.02    -5.02     1.36    -1.57     0.08     0.18     0.13     1.92   560.65   561.10
    -6.00     0.00  -100.00     0.05    -1.57     0.23    -0.16    -5.02    -5.02     1.36    -1.15     0.08    -0.02     0.13    -2.21   560.65   560.44
    -8.00   100.00     0.00    -1.56     0.07     0.22    -0.30    -6.69    -6.69     1.10    -1.31     0.01     0.10     2.21    -0.13   523.80   524.11
    -8.00  -100.00     0.00     1.67     0.07     0.32    -0.30    -6.69    -6.69     1.52    -1.31     0.20     0.10    -1.92    -0.13   524.69   524.11
    -8.00     0.00   100.00     0.07     1.67     0.30    -0.32    -6.69    -6.69     1.31    -1.52     0.10     0.20     0.13     1.92   524.11   524.69
    -8.00     0.00  -100.00     0.07    -1.56     0.30    -0.22    -6.69    -6.69     1.31    -1.10     0.10     0.01     0.13    -2.21   524.11   523.80
   -10.00   100.00     0.00    -1.54     0.09     0.28    -0.36    -8.35    -8.35     1.06    -1.27     0.03     0.13     2.21    -0.13   486.92   487.32
   -10.00  -100.00     0.00     1.69     0.09     0.37    -0.36    -8.36    -8.35     1.48    -1.27     0.23     0.13    -1.92    -0.13   488.02   487.32
   -10.00     0.00   100.00     0.09     1.69     0.36    -0.37    -8.35    -8.36     1.27    -1.48     0.13     0.23     0.13     1.92   487.32   488.02
   -10.00     0.00  -100.00     0.09    -1.54     0.36    -0.28    -8.35    -8.35     1.27    -1.06     0.13     0.03     0.13    -2.21   487.32   486.92
   -12.00   100.00     0.00    -1.52     0.11     0.33    -0.41   -10.02   -10.02     1.02    -1.23     0.06     0.15     2.21    -0.13   449.82   450.32
   -12.00  -100.00     0.00     1.71     0.11     0.42    -0.41   -10.03   -10.02     1.43    -1.23     0.26     0.15    -1.92    -0.13   451.15   450.32
   -12.00     0.00   100.00     0.11     1.71     0.41    -0.42   -10.02   -10.03     1.23    -1.43     0.15     0.26     0.13     1.92   450.32   451.15
   -12.00     0.00  -100.00     0.11    -1.52     0.41    -0.33   -10.02   -10.02     1.23    -1.02     0.15     0.06     0.13    -2.21   450.32   449.82
   -14.00   100.00     0.00    -1.50     0.13     0.38    -0.45   -11.68   -11.68     0.97    -1.18     0.08     0.18     2.21    -0.13   412.52   413.12
   -14.00  -100.00     0.00     1.73     0.13     0.47    -0.45   -11.69   -11.68     1.39    -1.18     0.28     0.18    -1.92    -0.13   414.08   413.12
   -14.00     0.00   100.00     0.13     1.73     0.45    -0.47   -11.68   -11.69     1.18    -1.39     0.18     0.28     0.13     1.92   413.12   414.08
   -14.00     0.00  -100.00     0.13    -1.50     0.45    -0.38   -11.68   -11.68     1.18    -0.97     0.18     0.08     0.13    -2.21   413.12   412.52
   -16.00   100.00     0.00    -1.48     0.15     0.42    -0.49   -13.34   -13.34     0.93    -1.14     0.11     0.20     2.21    -0.12   375.06   375.75
   -16.00  -100.00     0.00     1.75     0.15     0.51    -0.49   -13.35   -13.34     1.35    -1.14     0.31     0.20    -1.93    -0.12   376.84   375.75
   -16.00     0.00   100.00     0.15     1.75     0.49    -0.51   -13.34   -13.35     1.14    -1.35     0.20     0.31     0.12     1.93   375.75   376.84
   -16.00     0.00  -100.00     0.15    -1.48     0.49    -0.42   -13.34   -13.34     1.14    -0.93     0.20     0.11     0.12    -2.21   375.75   375.06
   -18.00   100.00     0.00    -1.46     0.16     0.45    -0.52   -15.00   -15.00     0.89    -1.10     0.14     0.23     2.21    -0.12   337.44   338.24
   -18.00  -100.00     0.00     1.76     0.16     0.54    -0.52   -15.01   -15.00     1.31    -1.10     0.33     0.23    -1.93    -0.12   339.46   338.24
   -18.00     0.00   100.00     0.16     1.76     0.52    -0.54   -15.00   -15.01     1.10    -1.31     0.23     0.33     0.12     1.93   338.24   339.46
   -18.00     0.00  -100.00     0.16    -1.46     0.52    -0.45   -15.00   -15.00     1.10    -0.89     0.23     0.14     0.12    -2.21   338.24   337.44
   -20.00   100.00     0.00    -1.44     0.18     0.48    -0.55   -16.66   -16.66     0.85    -1.06     0.16     0.26     2.21    -0.12   299.70   300.60
   -20.00  -100.00     0.00     1.78     0.18     0.57    -0.55   -16.67   -16.66     1.27    -1.06     0.36     0.26    -1.93    -0.12   301.95   300.60
   -20.00     0.00   100.00     0.18     1.78     0.55    -0.57   -16.66   -16.67     1.06    -1.27     0.26     0.36     0.12     1.93   300.60   301.95
   -20.00     0.00  -100.00     0.18    -1.44     0.55    -0.48   -16.66   -16.66     1.06    -0.85     0.26     0.16     0.12    -2.21   300.60   299.70
   -22.00   100.00     0.00    -1.42     0.20     0.50    -0.57   -18.31   -18.32     0.82    -1.02     0.19     0.28     2.21    -0.12   261.85   262.85
   -22.00  -100.00     0.00     1.80     0.20     0.59    -0.57   -18.33   -18.32     1.23    -1.02     0.38     0.28    -1.93    -0.12   264.34   262.85
   -22.00     0.00   100.00     0.20     1.80     0.57    -0.59   -18.32   -18.33     1.02    -1.23     0.28     0.38     0.12     1.93   262.85   264.34
   -22.00     0.00  -100.00     0.20    -1.42     0.57    -0.50   -18.32   -18.31     1.02    -0.82     0.28     0.19     0.12    -2.21   262.85   261.85
   -24.00   100.00     0.00    -1.41     0.22     0.52    -0.59   -19.97   -19.98     0.78    -0.99     0.21     0.31     2.20    -0.12   223.91   225.02
   -24.00  -100.00     0.00     1.82     0.22     0.60    -0.59   -19.99   -19.98     1.19    -0.99     0.41     0.31    -1.94    -0.12   226.65   225.02
   -24.00     0.00   100.00     0.22     1.82     0.59    -0.60   -19.98   -19.99     0.99    -1.19     0.31     0.41     0.12     1.94   225.02   226.65
   -24.00     0.00  -100.00     0.22    -1.41     0.59    -0.52   -19.98   -19.97     0.99    -0.78     0.31     0.21     0.12    -2.20   225.02   223.91
   -26.00   100.00     0.00    -1.39     0.24     0.52    -0.59   -21.62   -21.63     0.74    -0.95     0.24     0.33     2.20    -0.12   185.90   187.12
   -26.00  -100.00     0.00     1.84     0.24     0.61    -0.59   -21.65   -21.63     1.15    -0.95     0.43     0.33    -1.94    -0.12   188.88   187.12
   -26.00     0.00   100.00     0.24     1.84     0.59    -0.61   -21.63   -21.65     0.95    -1.15     0.33     0.43     0.12     1.94   187.12   188.88
   -26.00     0.00  -100.00     0.24    -1.39     0.59    -0.52   -21.63   -21.62     0.95    -0.74     0.33     0.24     0.12    -2.20   187.12   185.90
   -28.00   100.00     0.00    -1.37     0.26     0.53    -0.59   -23.28   -23.29     0.71    -0.91     0.26     0.36     2.20    -0.11   147.84   149.16
   -28.00  -100.00     0.00     1.86     0.26     0.61    -0.59   -23.30   -23.29     1.11    -0.91     0.46     0.36    -1.94    -0.11   151.07   149.16
   -28.00     0.00   100.00     0.26     1.86     0.59    -0.61   -23.29   -23.30     0.91    -1.11     0.36     0.46     0.11     1.94   149.16   151.07
   -28.00     0.00  -100.00     0.26    -1.37     0.59    -0.53   -23.29   -23.28     0.91    -0.71     0.36     0.26     0.11    -2.20   149.16   147.84
   -30.00   100.00     0.00    -1.35     0.28     0.52    -0.59   -24.93   -24.94     0.67    -0.88     0.29     0.38     2.20    -0.11   109.74   111.16
   -30.00  -100.00     0.00     1.88     0.28     0.60    -0.59   -24.96   -24.94     1.08    -0.88     0.48     0.38    -1.95    -0.11   113.21   111.16
   -30.00     0.00   100.00     0.28     1.88     0.59    -0.60   -24.94   -24.96     0.88    -1.08     0.38     0.48     0.11     1.95   111.16   113.21
   -30.00     0.00  -100.00     0.28    -1.35     0.59    -0.52   -24.94   -24.93     0.88    -0.67     0.38     0.29     0.11    -2.20   111.16   109.74
   -32.00   100.00     0.00    -1.33     0.30     0.51    -0.58   -26.59   -26.60     0.64    -0.84     0.32     0.41     2.20    -0.11    71.61    73.15
   -32.00  -100.00     0.00     1.90     0.30     0.59    -0.58   -26.62   -26.60     1.04    -0.84     0.51     0.41    -1.95    -0.11    75.34    73.15
   -32.00     0.00   100.00     0.30     1.90     0.58    -0.59   -26.60   -26.62     0.84    -1.04     0.41     0.51     0.11     1.95    73.15    75.34
   -32.00     0.00  -100.00     0.30    -1.33     0.58    -0.51   -26.60   -26.59     0.84    -0.64     0.41     0.32     0.11    -2.20    73.15    71.61
   -34.00   100.00     0.00    -1.31     0.32     0.49    -0.56   -28.24   -28.25     0.61    -0.81     0.34     0.43     2.20    -0.11    33.47    35.12
   -34.00  -100.00     0.00     1.92     0.32     0.57    -0.56   -28.27   -28.25     1.01    -0.81     0.53     0.43    -1.95    -0.11    37.45    35.12
   -34.00     0.00   100.00     0.32     1.92     0.56    -0.57   -28.25   -28.27     0.81    -1.01     0.43     0.53     0.11     1.95    35.12    37.45
   -34.00     0.00  -100.00     0.32    -1.31     0.56    -0.49   -28.25   -28.24     0.81    -0.61     0.43     0.34     0.11    -2.20    35.12    33.47
   -36.00   100.00     0.00    -1.29     0.34     0.48    -0.54   -29.70   -29.78     0.58    -0.78     0.36     0.46     2.19    -0.10     0.00     0.00
   -36.00  -100.00     0.00     1.94     0.34     0.55    -0.54   -29.91   -29.78     0.98    -0.78     0.56     0.46    -1.96    -0.10     0.00     0.00
   -36.00     0.00   100.00     0.34     1.94     0.54    -0.55   -29.78   -29.91     0.78    -0.98     0.46     0.56     0.10     1.96     0.00     0.00
   -36.00     0.00  -100.00     0.34    -1.29     0.54    -0.48   -29.78   -29.70     0.78    -0.58     0.46     0.36     0.10    -2.19     0.00     0.00
