
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque X at Wheel Center                           FSE06 rear suspension                               

   WhTra  TorquX_L TorquX_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    14.00   100.00     0.00    -0.56    -0.61    -1.34     1.27    11.69    11.15     1.83    -1.77     0.41     0.38    -0.30     0.18   965.13  1024.64
    14.00  -100.00     0.00    -0.65    -0.61    -1.20     1.27    10.61    11.15     1.70    -1.77     0.35     0.38    -0.05     0.18  1084.02  1024.64
    14.00     0.00   100.00    -0.61    -0.65    -1.27     1.20    11.15    10.61     1.77    -1.70     0.38     0.35    -0.18     0.05  1024.64  1084.02
    14.00     0.00  -100.00    -0.61    -0.56    -1.27     1.34    11.15    11.69     1.77    -1.83     0.38     0.41    -0.18     0.30  1024.64   965.13
    16.00   100.00     0.00    -0.65    -0.70    -1.56     1.49    13.32    12.78     1.90    -1.83     0.47     0.44    -0.30     0.17  1005.62  1065.63
    16.00  -100.00     0.00    -0.74    -0.70    -1.42     1.49    12.23    12.78     1.77    -1.83     0.41     0.44    -0.05     0.17  1125.48  1065.63
    16.00     0.00   100.00    -0.70    -0.74    -1.49     1.42    12.78    12.23     1.83    -1.77     0.44     0.41    -0.17     0.05  1065.63  1125.48
    16.00     0.00  -100.00    -0.70    -0.65    -1.49     1.56    12.78    13.32     1.83    -1.90     0.44     0.47    -0.17     0.30  1065.63  1005.62
    18.00   100.00     0.00    -0.75    -0.79    -1.79     1.71    14.96    14.42     1.97    -1.90     0.52     0.49    -0.29     0.17  1044.53  1105.12
    18.00  -100.00     0.00    -0.83    -0.79    -1.64     1.71    13.87    14.42     1.84    -1.90     0.46     0.49    -0.04     0.17  1165.52  1105.12
    18.00     0.00   100.00    -0.79    -0.83    -1.71     1.64    14.42    13.87     1.90    -1.84     0.49     0.46    -0.17     0.04  1105.12  1165.52
    18.00     0.00  -100.00    -0.79    -0.75    -1.71     1.79    14.42    14.96     1.90    -1.97     0.49     0.52    -0.17     0.29  1105.12  1044.53
    20.00   100.00     0.00    -0.84    -0.88    -2.03     1.95    16.62    16.07     2.04    -1.97     0.58     0.55    -0.28     0.16  1081.52  1142.80
    20.00  -100.00     0.00    -0.92    -0.88    -1.87     1.95    15.52    16.07     1.91    -1.97     0.52     0.55    -0.04     0.16  1203.85  1142.80
    20.00     0.00   100.00    -0.88    -0.92    -1.95     1.87    16.07    15.52     1.97    -1.91     0.55     0.52    -0.16     0.04  1142.80  1203.85
    20.00     0.00  -100.00    -0.88    -0.84    -1.95     2.03    16.07    16.62     1.97    -2.04     0.55     0.58    -0.16     0.28  1142.80  1081.52
    22.00   100.00     0.00    -0.93    -0.97    -2.27     2.19    18.31    17.74     2.11    -2.04     0.64     0.61    -0.27     0.15  1116.13  1178.24
    22.00  -100.00     0.00    -1.01    -0.97    -2.11     2.19    17.18    17.74     1.98    -2.04     0.58     0.61    -0.03     0.15  1240.08  1178.24
    22.00     0.00   100.00    -0.97    -1.01    -2.19     2.11    17.74    17.18     2.04    -1.98     0.61     0.58    -0.15     0.03  1178.24  1240.08
    22.00     0.00  -100.00    -0.97    -0.93    -2.19     2.27    17.74    18.31     2.04    -2.11     0.61     0.64    -0.15     0.27  1178.24  1116.13
    24.00   100.00     0.00    -1.03    -1.07    -2.54     2.45    20.02    19.44     2.18    -2.12     0.70     0.66    -0.27     0.15  1147.75  1210.91
    24.00  -100.00     0.00    -1.10    -1.07    -2.37     2.45    18.88    19.44     2.05    -2.12     0.63     0.66    -0.03     0.15  1273.72  1210.91
    24.00     0.00   100.00    -1.07    -1.10    -2.45     2.37    19.44    18.88     2.12    -2.05     0.66     0.63    -0.15     0.03  1210.91  1273.72
    24.00     0.00  -100.00    -1.07    -1.03    -2.45     2.54    19.44    20.02     2.12    -2.18     0.66     0.70    -0.15     0.27  1210.91  1147.75
    26.00   100.00     0.00    -1.13    -1.17    -2.81     2.72    21.76    21.18     2.25    -2.19     0.76     0.72    -0.26     0.14  1175.53  1240.01
    26.00  -100.00     0.00    -1.20    -1.17    -2.63     2.72    20.60    21.18     2.12    -2.19     0.69     0.72    -0.02     0.14  1304.04  1240.01
    26.00     0.00   100.00    -1.17    -1.20    -2.72     2.63    21.18    20.60     2.19    -2.12     0.72     0.69    -0.14     0.02  1240.01  1304.04
    26.00     0.00  -100.00    -1.17    -1.13    -2.72     2.81    21.18    21.76     2.19    -2.25     0.72     0.76    -0.14     0.26  1240.01  1175.53
    28.00   100.00     0.00    -1.23    -1.27    -3.11     3.01    23.55    22.95     2.33    -2.26     0.82     0.78    -0.25     0.13  1198.16  1264.39
    28.00  -100.00     0.00    -1.30    -1.27    -2.92     3.01    22.36    22.95     2.20    -2.26     0.75     0.78    -0.01     0.13  1330.04  1264.39
    28.00     0.00   100.00    -1.27    -1.30    -3.01     2.92    22.95    22.36     2.26    -2.20     0.78     0.75    -0.13     0.01  1264.39  1330.04
    28.00     0.00  -100.00    -1.27    -1.23    -3.01     3.11    22.95    23.55     2.26    -2.33     0.78     0.82    -0.13     0.25  1264.39  1198.16
    -2.00   100.00     0.00     0.13     0.08     0.10    -0.15    -1.05    -1.57     1.30    -1.23    -0.02    -0.05    -0.34     0.20   607.86   665.16
    -2.00  -100.00     0.00     0.03     0.08     0.20    -0.15    -2.10    -1.57     1.17    -1.23    -0.08    -0.05    -0.07     0.20   722.44   665.16
    -2.00     0.00   100.00     0.08     0.03     0.15    -0.20    -1.57    -2.10     1.23    -1.17    -0.05    -0.08    -0.20     0.07   665.16   722.44
    -2.00     0.00  -100.00     0.08     0.13     0.15    -0.10    -1.57    -1.05     1.23    -1.30    -0.05    -0.02    -0.20     0.34   665.16   607.86
    -4.00   100.00     0.00     0.22     0.17     0.25    -0.29    -2.63    -3.15     1.24    -1.17    -0.08    -0.11    -0.34     0.20   560.85   618.02
    -4.00  -100.00     0.00     0.12     0.17     0.34    -0.29    -3.67    -3.15     1.10    -1.17    -0.14    -0.11    -0.07     0.20   675.16   618.02
    -4.00     0.00   100.00     0.17     0.12     0.29    -0.34    -3.15    -3.67     1.17    -1.10    -0.11    -0.14    -0.20     0.07   618.02   675.16
    -4.00     0.00  -100.00     0.17     0.22     0.29    -0.25    -3.15    -2.63     1.17    -1.24    -0.11    -0.08    -0.20     0.34   618.02   560.85
    -6.00   100.00     0.00     0.30     0.25     0.39    -0.43    -4.20    -4.72     1.17    -1.10    -0.13    -0.16    -0.34     0.20   513.59   570.63
    -6.00  -100.00     0.00     0.20     0.25     0.47    -0.43    -5.24    -4.72     1.04    -1.10    -0.19    -0.16    -0.07     0.20   627.65   570.63
    -6.00     0.00   100.00     0.25     0.20     0.43    -0.47    -4.72    -5.24     1.10    -1.04    -0.16    -0.19    -0.20     0.07   570.63   627.65
    -6.00     0.00  -100.00     0.25     0.30     0.43    -0.39    -4.72    -4.20     1.10    -1.17    -0.16    -0.13    -0.20     0.34   570.63   513.59
    -8.00   100.00     0.00     0.39     0.34     0.52    -0.56    -5.77    -6.28     1.11    -1.04    -0.18    -0.21    -0.34     0.20   466.13   523.06
    -8.00  -100.00     0.00     0.28     0.34     0.60    -0.56    -6.80    -6.28     0.97    -1.04    -0.25    -0.21    -0.06     0.20   579.98   523.06
    -8.00     0.00   100.00     0.34     0.28     0.56    -0.60    -6.28    -6.80     1.04    -0.97    -0.21    -0.25    -0.20     0.06   523.06   579.98
    -8.00     0.00  -100.00     0.34     0.39     0.56    -0.52    -6.28    -5.77     1.04    -1.11    -0.21    -0.18    -0.20     0.34   523.06   466.13
   -10.00   100.00     0.00     0.47     0.42     0.64    -0.68    -7.33    -7.85     1.04    -0.97    -0.24    -0.27    -0.34     0.20   418.50   475.34
   -10.00  -100.00     0.00     0.37     0.42     0.72    -0.68    -8.37    -7.85     0.91    -0.97    -0.30    -0.27    -0.06     0.20   532.17   475.34
   -10.00     0.00   100.00     0.42     0.37     0.68    -0.72    -7.85    -8.37     0.97    -0.91    -0.27    -0.30    -0.20     0.06   475.34   532.17
   -10.00     0.00  -100.00     0.42     0.47     0.68    -0.64    -7.85    -7.33     0.97    -1.04    -0.27    -0.24    -0.20     0.34   475.34   418.50
   -12.00   100.00     0.00     0.55     0.50     0.76    -0.79    -8.90    -9.42     0.98    -0.91    -0.29    -0.32    -0.34     0.20   370.77   427.52
   -12.00  -100.00     0.00     0.45     0.50     0.83    -0.79    -9.94    -9.42     0.84    -0.91    -0.35    -0.32    -0.06     0.20   484.28   427.52
   -12.00     0.00   100.00     0.50     0.45     0.79    -0.83    -9.42    -9.94     0.91    -0.84    -0.32    -0.35    -0.20     0.06   427.52   484.28
   -12.00     0.00  -100.00     0.50     0.55     0.79    -0.76    -9.42    -8.90     0.91    -0.98    -0.32    -0.29    -0.20     0.34   427.52   370.76
   -14.00   100.00     0.00     0.64     0.58     0.87    -0.90   -10.47   -10.98     0.91    -0.84    -0.34    -0.37    -0.35     0.20   322.95   379.63
   -14.00  -100.00     0.00     0.53     0.58     0.93    -0.90   -11.50   -10.98     0.78    -0.84    -0.41    -0.37    -0.06     0.20   436.33   379.63
   -14.00     0.00   100.00     0.58     0.53     0.90    -0.93   -10.98   -11.50     0.84    -0.78    -0.37    -0.41    -0.20     0.06   379.63   436.33
   -14.00     0.00  -100.00     0.58     0.64     0.90    -0.87   -10.98   -10.47     0.84    -0.91    -0.37    -0.34    -0.20     0.35   379.63   322.95
   -16.00   100.00     0.00     0.72     0.67     0.97    -1.00   -12.03   -12.55     0.85    -0.78    -0.40    -0.43    -0.35     0.20   275.09   331.71
   -16.00  -100.00     0.00     0.61     0.67     1.03    -1.00   -13.07   -12.55     0.71    -0.78    -0.46    -0.43    -0.06     0.20   388.36   331.71
   -16.00     0.00   100.00     0.67     0.61     1.00    -1.03   -12.55   -13.07     0.78    -0.71    -0.43    -0.46    -0.20     0.06   331.71   388.36
   -16.00     0.00  -100.00     0.67     0.72     1.00    -0.97   -12.55   -12.03     0.78    -0.85    -0.43    -0.40    -0.20     0.35   331.71   275.09
   -18.00   100.00     0.00     0.80     0.75     1.06    -1.09   -13.60   -14.12     0.78    -0.72    -0.45    -0.48    -0.35     0.20   227.21   283.80
   -18.00  -100.00     0.00     0.69     0.75     1.12    -1.09   -14.63   -14.12     0.65    -0.72    -0.51    -0.48    -0.05     0.20   340.40   283.80
   -18.00     0.00   100.00     0.75     0.69     1.09    -1.12   -14.12   -14.63     0.72    -0.65    -0.48    -0.51    -0.20     0.05   283.80   340.40
   -18.00     0.00  -100.00     0.75     0.80     1.09    -1.06   -14.12   -13.60     0.72    -0.78    -0.48    -0.45    -0.20     0.35   283.80   227.21
   -20.00   100.00     0.00     0.89     0.83     1.15    -1.18   -15.17   -15.68     0.72    -0.65    -0.50    -0.53    -0.34     0.20   179.36   235.91
   -20.00  -100.00     0.00     0.77     0.83     1.20    -1.18   -16.20   -15.68     0.58    -0.65    -0.56    -0.53    -0.05     0.20   292.48   235.91
   -20.00     0.00   100.00     0.83     0.77     1.18    -1.20   -15.68   -16.20     0.65    -0.58    -0.53    -0.56    -0.20     0.05   235.91   292.48
   -20.00     0.00  -100.00     0.83     0.89     1.18    -1.15   -15.68   -15.17     0.65    -0.72    -0.53    -0.50    -0.20     0.34   235.91   179.36
   -22.00   100.00     0.00     0.97     0.91     1.23    -1.26   -16.74   -17.25     0.66    -0.59    -0.56    -0.59    -0.34     0.20   131.54   188.07
   -22.00  -100.00     0.00     0.85     0.91     1.28    -1.26   -17.77   -17.25     0.52    -0.59    -0.62    -0.59    -0.05     0.20   244.63   188.07
   -22.00     0.00   100.00     0.91     0.85     1.26    -1.28   -17.25   -17.77     0.59    -0.52    -0.59    -0.62    -0.20     0.05   188.07   244.63
   -22.00     0.00  -100.00     0.91     0.97     1.26    -1.23   -17.25   -16.74     0.59    -0.66    -0.59    -0.56    -0.20     0.34   188.07   131.54
   -24.00   100.00     0.00     1.05     0.99     1.31    -1.33   -18.30   -18.82     0.59    -0.52    -0.61    -0.64    -0.34     0.19    83.80   140.31
   -24.00  -100.00     0.00     0.93     0.99     1.35    -1.33   -19.34   -18.82     0.45    -0.52    -0.67    -0.64    -0.04     0.19   196.85   140.31
   -24.00     0.00   100.00     0.99     0.93     1.33    -1.35   -18.82   -19.34     0.52    -0.45    -0.64    -0.67    -0.19     0.04   140.31   196.85
   -24.00     0.00  -100.00     0.99     1.05     1.33    -1.31   -18.82   -18.30     0.52    -0.59    -0.64    -0.61    -0.19     0.34   140.31    83.80
   -26.00   100.00     0.00     1.13     1.07     1.37    -1.39   -19.87   -20.39     0.53    -0.46    -0.66    -0.69    -0.34     0.19    36.14    92.64
   -26.00  -100.00     0.00     1.01     1.07     1.41    -1.39   -20.91   -20.39     0.39    -0.46    -0.72    -0.69    -0.04     0.19   149.19    92.64
   -26.00     0.00   100.00     1.07     1.01     1.39    -1.41   -20.39   -20.91     0.46    -0.39    -0.69    -0.72    -0.19     0.04    92.64   149.19
   -26.00     0.00  -100.00     1.07     1.13     1.39    -1.37   -20.39   -19.87     0.46    -0.53    -0.69    -0.66    -0.19     0.34    92.64    36.14
   -28.00   100.00     0.00     1.19     1.15     1.42    -1.45   -21.07   -21.96     0.48    -0.39    -0.70    -0.75    -0.34     0.19     0.00    45.10
   -28.00  -100.00     0.00     1.10     1.15     1.47    -1.45   -22.48   -21.96     0.32    -0.39    -0.78    -0.75    -0.04     0.19   101.65    45.10
   -28.00     0.00   100.00     1.15     1.10     1.45    -1.47   -21.96   -22.48     0.39    -0.32    -0.75    -0.78    -0.19     0.04    45.10   101.65
   -28.00     0.00  -100.00     1.15     1.19     1.45    -1.42   -21.96   -21.07     0.39    -0.48    -0.75    -0.70    -0.19     0.34    45.10     0.00
   -30.00   100.00     0.00     1.19     1.23     1.42    -1.50   -21.07   -23.46     0.48    -0.33    -0.70    -0.80    -0.34     0.18     0.00     0.00
   -30.00  -100.00     0.00     1.18     1.23     1.52    -1.50   -24.05   -23.46     0.26    -0.33    -0.83    -0.80    -0.03     0.18    54.26     0.00
   -30.00     0.00   100.00     1.23     1.18     1.50    -1.52   -23.46   -24.05     0.33    -0.26    -0.80    -0.83    -0.18     0.03     0.00    54.26
   -30.00     0.00  -100.00     1.23     1.19     1.50    -1.42   -23.46   -21.07     0.33    -0.48    -0.80    -0.70    -0.18     0.34     0.00     0.00
