
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque Z at Wheel Center                           FSE04 rear suspension                               

   WhTra  TorquZ_L TorquZ_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    26.00     0.00   100.00     0.68     1.70    -2.46     2.76    19.66    20.21     2.07    -2.17     0.48     0.64    -1.15     2.64  1407.43  1346.80
    26.00     0.00  -100.00     0.68    -0.35    -2.46     2.19    19.66    19.13     2.07    -1.96     0.48     0.33    -1.15    -0.34  1407.43  1466.30
    28.00   100.00     0.00    -0.29     0.73    -2.43     2.71    20.69    21.21     2.02    -2.13     0.36     0.52     0.27     1.22  1515.27  1457.06
    28.00  -100.00     0.00     1.76     0.73    -3.01     2.71    21.75    21.21     2.23    -2.13     0.68     0.52    -2.71     1.22  1397.00  1457.06
    28.00     0.00   100.00     0.73     1.76    -2.71     3.01    21.21    21.75     2.13    -2.23     0.52     0.68    -1.22     2.71  1457.06  1397.00
    28.00     0.00  -100.00     0.73    -0.29    -2.71     2.43    21.21    20.69     2.13    -2.02     0.52     0.36    -1.22    -0.27  1457.06  1515.27
    30.00   100.00     0.00    -0.24     0.79    -2.69     2.96    22.25    22.76     2.08    -2.19     0.40     0.56     0.20     1.29  1563.46  1505.95
    30.00  -100.00     0.00     1.81     0.79    -3.27     2.96    23.30    22.76     2.29    -2.19     0.72     0.56    -2.79     1.29  1446.49  1505.95
    30.00     0.00   100.00     0.79     1.81    -2.96     3.27    22.76    23.30     2.19    -2.29     0.56     0.72    -1.29     2.79  1505.95  1446.49
    30.00     0.00  -100.00     0.79    -0.24    -2.96     2.69    22.76    22.25     2.19    -2.08     0.56     0.40    -1.29    -0.20  1505.95  1563.46
    32.00   100.00     0.00    -0.18     0.85    -2.95     3.23    23.81    24.32     2.15    -2.25     0.44     0.59     0.14     1.36  1610.83  1554.06
    32.00  -100.00     0.00     1.87     0.85    -3.54     3.23    24.85    24.32     2.35    -2.25     0.75     0.59    -2.86     1.36  1495.25  1554.06
    32.00     0.00   100.00     0.85     1.87    -3.23     3.54    24.32    24.85     2.25    -2.35     0.59     0.75    -1.36     2.86  1554.06  1495.25
    32.00     0.00  -100.00     0.85    -0.18    -3.23     2.95    24.32    23.81     2.25    -2.15     0.59     0.44    -1.36    -0.14  1554.06  1610.83
    34.00   100.00     0.00    -0.13     0.90    -3.23     3.51    25.39    25.89     2.21    -2.31     0.47     0.63     0.07     1.42  1657.30  1601.34
    34.00  -100.00     0.00     1.93     0.90    -3.82     3.51    26.41    25.89     2.41    -2.31     0.79     0.63    -2.93     1.42  1543.23  1601.34
    34.00     0.00   100.00     0.90     1.93    -3.51     3.82    25.89    26.41     2.31    -2.41     0.63     0.79    -1.42     2.93  1601.34  1543.23
    34.00     0.00  -100.00     0.90    -0.13    -3.51     3.23    25.89    25.39     2.31    -2.21     0.63     0.47    -1.42    -0.07  1601.34  1657.30
    36.00   100.00     0.00    -0.07     0.96    -3.51     3.80    26.97    27.46     2.27    -2.37     0.51     0.67     0.01     1.49  1702.82  1647.72
    36.00  -100.00     0.00     1.99     0.96    -4.11     3.80    27.98    27.46     2.47    -2.37     0.83     0.67    -2.99     1.49  1590.36  1647.72
    36.00     0.00   100.00     0.96     1.99    -3.80     4.11    27.46    27.98     2.37    -2.47     0.67     0.83    -1.49     2.99  1647.72  1590.36
    36.00     0.00  -100.00     0.96    -0.07    -3.80     3.51    27.46    26.97     2.37    -2.27     0.67     0.51    -1.49    -0.01  1647.72  1702.82
    38.00   100.00     0.00    -0.01     1.02    -3.81     4.09    28.56    29.05     2.34    -2.44     0.55     0.70    -0.06     1.56  1747.32  1693.16
    38.00  -100.00     0.00     2.05     1.02    -4.41     4.09    29.55    29.05     2.53    -2.44     0.87     0.70    -3.06     1.56  1636.60  1693.16
    38.00     0.00   100.00     1.02     2.05    -4.09     4.41    29.05    29.55     2.44    -2.53     0.70     0.87    -1.56     3.06  1693.16  1636.60
    38.00     0.00  -100.00     1.02    -0.01    -4.09     3.81    29.05    28.56     2.44    -2.34     0.70     0.55    -1.56     0.06  1693.16  1747.32
    40.00   100.00     0.00     0.04     1.08    -4.11     4.40    30.17    30.64     2.40    -2.50     0.58     0.74    -0.12     1.62  1790.71  1737.56
    40.00  -100.00     0.00     2.11     1.08    -4.72     4.40    31.14    30.64     2.59    -2.50     0.90     0.74    -3.13     1.62  1681.88  1737.56
    40.00     0.00   100.00     1.08     2.11    -4.40     4.72    30.64    31.14     2.50    -2.59     0.74     0.90    -1.62     3.13  1737.56  1681.88
    40.00     0.00  -100.00     1.08     0.04    -4.40     4.11    30.64    30.17     2.50    -2.40     0.74     0.58    -1.62     0.12  1737.56  1790.71
    42.00   100.00     0.00     0.10     1.14    -4.43     4.72    31.78    32.24     2.47    -2.56     0.62     0.78    -0.18     1.69  1832.92  1780.87
    42.00  -100.00     0.00     2.17     1.14    -5.05     4.72    32.73    32.24     2.66    -2.56     0.94     0.78    -3.20     1.69  1726.14  1780.87
    42.00     0.00   100.00     1.14     2.17    -4.72     5.05    32.24    32.73     2.56    -2.66     0.78     0.94    -1.69     3.20  1780.87  1726.14
    42.00     0.00  -100.00     1.14     0.10    -4.72     4.43    32.24    31.78     2.56    -2.47     0.78     0.62    -1.69     0.18  1780.87  1832.92
    44.00   100.00     0.00     0.16     1.20    -4.76     5.05    33.40    33.86     2.53    -2.63     0.66     0.82    -0.24     1.75  1873.86  1822.99
    44.00  -100.00     0.00     2.24     1.20    -5.38     5.05    34.33    33.86     2.72    -2.63     0.98     0.82    -3.26     1.75  1769.29  1822.99
    44.00     0.00   100.00     1.20     2.24    -5.05     5.38    33.86    34.33     2.63    -2.72     0.82     0.98    -1.75     3.26  1822.99  1769.29
    44.00     0.00  -100.00     1.20     0.16    -5.05     4.76    33.86    33.40     2.63    -2.53     0.82     0.66    -1.75     0.24  1822.99  1873.86
    46.00   100.00     0.00     0.21     1.26    -5.10     5.39    35.04    35.48     2.60    -2.69     0.69     0.85    -0.30     1.81  1913.41  1863.83
    46.00  -100.00     0.00     2.30     1.26    -5.72     5.39    35.95    35.48     2.78    -2.69     1.02     0.85    -3.33     1.81  1811.27  1863.83
    46.00     0.00   100.00     1.26     2.30    -5.39     5.72    35.48    35.95     2.69    -2.78     0.85     1.02    -1.81     3.33  1863.83  1811.27
    46.00     0.00  -100.00     1.26     0.21    -5.39     5.10    35.48    35.04     2.69    -2.60     0.85     0.69    -1.81     0.30  1863.83  1913.41
    48.00   100.00     0.00     0.27     1.31    -5.45     5.74    36.69    37.12     2.66    -2.76     0.73     0.89    -0.35     1.87  1951.46  1903.30
    48.00  -100.00     0.00     2.36     1.31    -6.08     5.74    37.57    37.12     2.85    -2.76     1.05     0.89    -3.39     1.87  1851.96  1903.30
    48.00     0.00   100.00     1.31     2.36    -5.74     6.08    37.12    37.57     2.76    -2.85     0.89     1.05    -1.87     3.39  1903.30  1851.96
    48.00     0.00  -100.00     1.31     0.27    -5.74     5.45    37.12    36.69     2.76    -2.66     0.89     0.73    -1.87     0.35  1903.30  1951.46
    50.00   100.00     0.00     0.33     1.37    -5.81     6.11    38.35    38.77     2.73    -2.82     0.77     0.93    -0.41     1.93  1987.88  1941.28
    50.00  -100.00     0.00     2.42     1.37    -6.44     6.11    39.21    38.77     2.91    -2.82     1.09     0.93    -3.45     1.93  1891.29  1941.28
    50.00     0.00   100.00     1.37     2.42    -6.11     6.44    38.77    39.21     2.82    -2.91     0.93     1.09    -1.93     3.45  1941.28  1891.29
    50.00     0.00  -100.00     1.37     0.33    -6.11     5.81    38.77    38.35     2.82    -2.73     0.93     0.77    -1.93     0.41  1941.28  1987.88
    52.00   100.00     0.00     0.39     1.43    -6.19     6.49    40.03    40.43     2.80    -2.89     0.81     0.97    -0.46     1.98  2022.53  1977.63
    52.00  -100.00     0.00     2.48     1.43    -6.82     6.49    40.86    40.43     2.98    -2.89     1.13     0.97    -3.51     1.98  1929.12  1977.63
    52.00     0.00   100.00     1.43     2.48    -6.49     6.82    40.43    40.86     2.89    -2.98     0.97     1.13    -1.98     3.51  1977.63  1929.12
    52.00     0.00  -100.00     1.43     0.39    -6.49     6.19    40.43    40.03     2.89    -2.80     0.97     0.81    -1.98     0.46  1977.63  2022.53
    54.00   100.00     0.00     0.44     1.49    -6.58     6.88    41.73    42.11     2.87    -2.96     0.84     1.00    -0.51     2.04  2055.25  2012.22
    54.00  -100.00     0.00     2.55     1.49    -7.21     6.88    42.53    42.11     3.05    -2.96     1.17     1.00    -3.57     2.04  1965.34  2012.22
    54.00     0.00   100.00     1.49     2.55    -6.88     7.21    42.11    42.53     2.96    -3.05     1.00     1.17    -2.04     3.57  2012.22  1965.34
    54.00     0.00  -100.00     1.49     0.44    -6.88     6.58    42.11    41.73     2.96    -2.87     1.00     0.84    -2.04     0.51  2012.22  2055.25
    56.00   100.00     0.00     0.50     1.55    -6.99     7.28    43.45    43.81     2.94    -3.03     0.88     1.04    -0.56     2.09  2085.84  2044.89
    56.00  -100.00     0.00     2.61     1.55    -7.62     7.28    44.21    43.81     3.11    -3.03     1.21     1.04    -3.63     2.09  1999.81  2044.89
    56.00     0.00   100.00     1.55     2.61    -7.28     7.62    43.81    44.21     3.03    -3.11     1.04     1.21    -2.09     3.63  2044.89  1999.81
    56.00     0.00  -100.00     1.55     0.50    -7.28     6.99    43.81    43.45     3.03    -2.94     1.04     0.88    -2.09     0.56  2044.89  2085.84
    -2.00   100.00     0.00    -1.06    -0.05     0.35    -0.13    -2.08    -1.49     1.13    -1.24    -0.19    -0.04     1.34     0.12   720.91   655.58
    -2.00  -100.00     0.00     0.96    -0.05    -0.11    -0.13    -0.89    -1.49     1.35    -1.24     0.12    -0.04    -1.59     0.12   589.37   655.58
    -2.00     0.00   100.00    -0.05     0.96     0.13     0.11    -1.49    -0.89     1.24    -1.35    -0.04     0.12    -0.12     1.59   655.58   589.37
    -2.00     0.00  -100.00    -0.05    -1.06     0.13    -0.35    -1.49    -2.08     1.24    -1.13    -0.04    -0.19    -0.12    -1.34   655.58   720.91
    -4.00   100.00     0.00    -1.10    -0.09     0.47    -0.26    -3.57    -2.97     1.07    -1.19    -0.23    -0.08     1.42     0.05   664.53   598.83
    -4.00  -100.00     0.00     0.91    -0.09     0.02    -0.26    -2.37    -2.97     1.30    -1.19     0.08    -0.08    -1.52     0.05   532.30   598.83
    -4.00     0.00   100.00    -0.09     0.91     0.26    -0.02    -2.97    -2.37     1.19    -1.30    -0.08     0.08    -0.05     1.52   598.83   532.30
    -4.00     0.00  -100.00    -0.09    -1.10     0.26    -0.47    -2.97    -3.57     1.19    -1.07    -0.08    -0.23    -0.05    -1.42   598.83   664.53
    -6.00   100.00     0.00    -1.15    -0.14     0.58    -0.38    -5.06    -4.45     1.01    -1.13    -0.26    -0.11     1.49    -0.03   607.83   541.77
    -6.00  -100.00     0.00     0.86    -0.14     0.14    -0.38    -3.84    -4.45     1.24    -1.13     0.04    -0.11    -1.44    -0.03   474.91   541.77
    -6.00     0.00   100.00    -0.14     0.86     0.38    -0.14    -4.45    -3.84     1.13    -1.24    -0.11     0.04     0.03     1.44   541.77   474.91
    -6.00     0.00  -100.00    -0.14    -1.15     0.38    -0.58    -4.45    -5.06     1.13    -1.01    -0.11    -0.26     0.03    -1.49   541.77   607.83
    -8.00   100.00     0.00    -1.19    -0.19     0.69    -0.49    -6.54    -5.93     0.95    -1.07    -0.30    -0.15     1.57    -0.11   550.84   484.41
    -8.00  -100.00     0.00     0.82    -0.19     0.25    -0.49    -5.32    -5.93     1.19    -1.07     0.00    -0.15    -1.36    -0.11   417.23   484.41
    -8.00     0.00   100.00    -0.19     0.82     0.49    -0.25    -5.93    -5.32     1.07    -1.19    -0.15     0.00     0.11     1.36   484.41   417.23
    -8.00     0.00  -100.00    -0.19    -1.19     0.49    -0.69    -5.93    -6.54     1.07    -0.95    -0.15    -0.30     0.11    -1.57   484.41   550.84
   -10.00   100.00     0.00    -1.24    -0.23     0.79    -0.59    -8.02    -7.41     0.89    -1.01    -0.34    -0.19     1.65    -0.18   493.57   426.77
   -10.00  -100.00     0.00     0.77    -0.23     0.36    -0.59    -6.79    -7.41     1.13    -1.01    -0.04    -0.19    -1.28    -0.18   359.26   426.77
   -10.00     0.00   100.00    -0.23     0.77     0.59    -0.36    -7.41    -6.79     1.01    -1.13    -0.19    -0.04     0.18     1.28   426.77   359.26
   -10.00     0.00  -100.00    -0.23    -1.24     0.59    -0.79    -7.41    -8.02     1.01    -0.89    -0.19    -0.34     0.18    -1.65   426.77   493.57
   -12.00   100.00     0.00    -1.28    -0.28     0.88    -0.68    -9.50    -8.88     0.84    -0.96    -0.38    -0.23     1.72    -0.26   436.03   368.86
   -12.00  -100.00     0.00     0.73    -0.28     0.46    -0.68    -8.26    -8.88     1.07    -0.96    -0.07    -0.23    -1.20    -0.26   301.01   368.86
   -12.00     0.00   100.00    -0.28     0.73     0.68    -0.46    -8.88    -8.26     0.96    -1.07    -0.23    -0.07     0.26     1.20   368.86   301.01
   -12.00     0.00  -100.00    -0.28    -1.28     0.68    -0.88    -8.88    -9.50     0.96    -0.84    -0.23    -0.38     0.26    -1.72   368.86   436.03
   -14.00   100.00     0.00    -1.33    -0.32     0.96    -0.77   -10.97   -10.36     0.78    -0.90    -0.41    -0.26     1.80    -0.34   378.22   310.68
   -14.00  -100.00     0.00     0.68    -0.32     0.55    -0.77    -9.73   -10.36     1.02    -0.90    -0.11    -0.26    -1.12    -0.34   242.49   310.68
   -14.00     0.00   100.00    -0.32     0.68     0.77    -0.55   -10.36    -9.73     0.90    -1.02    -0.26    -0.11     0.34     1.12   310.68   242.49
   -14.00     0.00  -100.00    -0.32    -1.33     0.77    -0.96   -10.36   -10.97     0.90    -0.78    -0.26    -0.41     0.34    -1.80   310.68   378.22
   -16.00   100.00     0.00    -1.37    -0.36     1.04    -0.85   -12.45   -11.83     0.72    -0.84    -0.45    -0.30     1.88    -0.42   320.16   252.24
   -16.00  -100.00     0.00     0.64    -0.36     0.64    -0.85   -11.20   -11.83     0.96    -0.84    -0.15    -0.30    -1.04    -0.42   183.70   252.24
   -16.00     0.00   100.00    -0.36     0.64     0.85    -0.64   -11.83   -11.20     0.84    -0.96    -0.30    -0.15     0.42     1.04   252.24   183.70
   -16.00     0.00  -100.00    -0.36    -1.37     0.85    -1.04   -11.83   -12.45     0.84    -0.72    -0.30    -0.45     0.42    -1.88   252.24   320.16
   -18.00   100.00     0.00    -1.41    -0.41     1.11    -0.93   -13.92   -13.29     0.66    -0.79    -0.49    -0.34     1.96    -0.50   261.87   193.56
   -18.00  -100.00     0.00     0.60    -0.41     0.71    -0.93   -12.66   -13.29     0.91    -0.79    -0.19    -0.34    -0.96    -0.50   124.67   193.56
   -18.00     0.00   100.00    -0.41     0.60     0.93    -0.71   -13.29   -12.66     0.79    -0.91    -0.34    -0.19     0.50     0.96   193.56   124.67
   -18.00     0.00  -100.00    -0.41    -1.41     0.93    -1.11   -13.29   -13.92     0.79    -0.66    -0.34    -0.49     0.50    -1.96   193.56   261.87
   -20.00   100.00     0.00    -1.45    -0.45     1.17    -0.99   -15.39   -14.76     0.61    -0.73    -0.53    -0.38     2.04    -0.58   203.34   134.63
   -20.00  -100.00     0.00     0.55    -0.45     0.78    -0.99   -14.13   -14.76     0.85    -0.73    -0.23    -0.38    -0.88    -0.58    65.38   134.63
   -20.00     0.00   100.00    -0.45     0.55     0.99    -0.78   -14.76   -14.13     0.73    -0.85    -0.38    -0.23     0.58     0.88   134.63    65.38
   -20.00     0.00  -100.00    -0.45    -1.45     0.99    -1.17   -14.76   -15.39     0.73    -0.61    -0.38    -0.53     0.58    -2.04   134.63   203.34
   -22.00   100.00     0.00    -1.49    -0.49     1.22    -1.05   -16.86   -16.22     0.55    -0.68    -0.57    -0.42     2.12    -0.65   144.58    75.47
   -22.00  -100.00     0.00     0.51    -0.49     0.85    -1.05   -15.59   -16.22     0.80    -0.68    -0.27    -0.42    -0.80    -0.65     5.84    75.47
   -22.00     0.00   100.00    -0.49     0.51     1.05    -0.85   -16.22   -15.59     0.68    -0.80    -0.42    -0.27     0.65     0.80    75.47     5.84
   -22.00     0.00  -100.00    -0.49    -1.49     1.05    -1.22   -16.22   -16.86     0.68    -0.55    -0.42    -0.57     0.65    -2.12    75.47   144.58
   -24.00   100.00     0.00    -1.53    -0.53     1.27    -1.10   -18.32   -17.69     0.49    -0.62    -0.60    -0.46     2.19    -0.73    85.60    16.08
   -24.00  -100.00     0.00     0.51    -0.53     0.85    -1.10   -15.73   -17.69     0.79    -0.62    -0.27    -0.46    -0.80    -0.73     0.00    16.08
   -24.00     0.00   100.00    -0.53     0.51     1.10    -0.85   -17.69   -15.73     0.62    -0.79    -0.46    -0.27     0.73     0.80    16.08     0.00
   -24.00     0.00  -100.00    -0.53    -1.53     1.10    -1.27   -17.69   -18.32     0.62    -0.49    -0.46    -0.60     0.73    -2.19    16.08    85.60
   -26.00   100.00     0.00    -1.57    -0.54     1.31    -1.11   -19.79   -18.08     0.44    -0.60    -0.64    -0.47     2.27    -0.76    26.41     0.00
   -26.00  -100.00     0.00     0.51    -0.54     0.85    -1.11   -15.73   -18.08     0.79    -0.60    -0.27    -0.47    -0.80    -0.76     0.00     0.00
   -26.00     0.00   100.00    -0.54     0.51     1.11    -0.85   -18.08   -15.73     0.60    -0.79    -0.47    -0.27     0.76     0.80     0.00     0.00
   -26.00     0.00  -100.00    -0.54    -1.57     1.11    -1.31   -18.08   -19.79     0.60    -0.44    -0.47    -0.64     0.76    -2.27     0.00    26.41
