
  ----------------------------------------------------------------------------------------------------------------------------
  IPGKinematics  Version 3.6.7                                            Model: Querlenker                                   
  ----------------------------------------------------------------------------------------------------------------------------

   Table: Compliance - Torque X at Wheel Center                           FSE04 rear suspension                               

   WhTra  TorquX_L TorquX_R   TraX_L   TraX_R   TraY_L   TraY_R   TraZ_L   TraZ_R   RotX_L   RotX_R   RotY_L   RotY_R   RotZ_L   RotZ_R WhlLoadL WhlLoadR
     [mm]     [Nm]     [Nm]     [mm]     [mm]     [mm]     [mm]     [mm]     [mm]    [deg]    [deg]    [deg]    [deg]    [deg]    [deg]      [N]      [N]
    20.00     0.00  -100.00     0.51     0.57    -1.76     1.85    15.06    15.54     1.89    -1.94     0.37     0.37    -0.94     1.05  1254.59  1201.93
    22.00   100.00     0.00     0.62     0.57    -2.07     1.99    17.07    16.59     2.00    -1.94     0.41     0.41    -1.12     1.01  1253.21  1306.15
    22.00  -100.00     0.00     0.51     0.57    -1.90     1.99    16.11    16.59     1.89    -1.94     0.41     0.41    -0.90     1.01  1358.92  1306.15
    22.00     0.00   100.00     0.57     0.51    -1.99     1.90    16.59    16.11     1.94    -1.89     0.41     0.41    -1.01     0.90  1306.15  1358.92
    22.00     0.00  -100.00     0.57     0.62    -1.99     2.07    16.59    17.07     1.94    -2.00     0.41     0.41    -1.01     1.12  1306.15  1253.21
    24.00   100.00     0.00     0.68     0.62    -2.31     2.22    18.61    18.12     2.06    -2.01     0.45     0.45    -1.19     1.08  1303.87  1357.12
    24.00  -100.00     0.00     0.56     0.62    -2.13     2.22    17.64    18.12     1.95    -2.01     0.45     0.45    -0.97     1.08  1410.18  1357.12
    24.00     0.00   100.00     0.62     0.56    -2.22     2.13    18.12    17.64     2.01    -1.95     0.45     0.45    -1.08     0.97  1357.12  1410.18
    24.00     0.00  -100.00     0.62     0.68    -2.22     2.31    18.12    18.61     2.01    -2.06     0.45     0.45    -1.08     1.19  1357.12  1303.87
    26.00   100.00     0.00     0.73     0.68    -2.55     2.46    20.15    19.66     2.12    -2.07     0.48     0.48    -1.26     1.15  1353.87  1407.43
    26.00  -100.00     0.00     0.62     0.68    -2.37     2.46    19.18    19.66     2.01    -2.07     0.48     0.48    -1.05     1.15  1460.80  1407.43
    26.00     0.00   100.00     0.68     0.62    -2.46     2.37    19.66    19.18     2.07    -2.01     0.48     0.48    -1.15     1.05  1407.43  1460.80
    26.00     0.00  -100.00     0.68     0.73    -2.46     2.55    19.66    20.15     2.07    -2.12     0.48     0.48    -1.15     1.26  1407.43  1353.87
    28.00   100.00     0.00     0.79     0.73    -2.80     2.71    21.70    21.21     2.18    -2.13     0.52     0.52    -1.33     1.22  1403.16  1457.06
    28.00  -100.00     0.00     0.68     0.73    -2.61     2.71    20.72    21.21     2.07    -2.13     0.52     0.52    -1.12     1.22  1510.76  1457.06
    28.00     0.00   100.00     0.73     0.68    -2.71     2.61    21.21    20.72     2.13    -2.07     0.52     0.52    -1.22     1.12  1457.06  1510.76
    28.00     0.00  -100.00     0.73     0.79    -2.71     2.80    21.21    21.70     2.13    -2.18     0.52     0.52    -1.22     1.33  1457.06  1403.16
    30.00   100.00     0.00     0.84     0.79    -3.06     2.96    23.25    22.76     2.24    -2.19     0.56     0.56    -1.39     1.29  1451.70  1505.95
    30.00  -100.00     0.00     0.73     0.79    -2.87     2.96    22.27    22.76     2.13    -2.19     0.56     0.56    -1.19     1.29  1559.99  1505.95
    30.00     0.00   100.00     0.79     0.73    -2.96     2.87    22.76    22.27     2.19    -2.13     0.56     0.56    -1.29     1.19  1505.95  1559.99
    30.00     0.00  -100.00     0.79     0.84    -2.96     3.06    22.76    23.25     2.19    -2.24     0.56     0.56    -1.29     1.39  1505.95  1451.70
    32.00   100.00     0.00     0.90     0.85    -3.33     3.23    24.82    24.32     2.30    -2.25     0.59     0.59    -1.46     1.36  1499.45  1554.06
    32.00  -100.00     0.00     0.79     0.85    -3.13     3.23    23.83    24.32     2.20    -2.25     0.59     0.59    -1.25     1.36  1608.47  1554.06
    32.00     0.00   100.00     0.85     0.79    -3.23     3.13    24.32    23.83     2.25    -2.20     0.59     0.59    -1.36     1.25  1554.06  1608.47
    32.00     0.00  -100.00     0.85     0.90    -3.23     3.33    24.32    24.82     2.25    -2.30     0.59     0.59    -1.36     1.46  1554.06  1499.45
    34.00   100.00     0.00     0.96     0.90    -3.61     3.51    26.39    25.89     2.36    -2.31     0.63     0.63    -1.53     1.42  1546.33  1601.34
    34.00  -100.00     0.00     0.85     0.90    -3.41     3.51    25.39    25.89     2.26    -2.31     0.63     0.63    -1.32     1.42  1656.12  1601.34
    34.00     0.00   100.00     0.90     0.85    -3.51     3.41    25.89    25.39     2.31    -2.26     0.63     0.63    -1.42     1.32  1601.34  1656.12
    34.00     0.00  -100.00     0.90     0.96    -3.51     3.61    25.89    26.39     2.31    -2.36     0.63     0.63    -1.42     1.53  1601.34  1546.33
    36.00   100.00     0.00     1.02     0.96    -3.90     3.80    27.97    27.46     2.43    -2.37     0.67     0.67    -1.59     1.49  1592.31  1647.72
    36.00  -100.00     0.00     0.91     0.96    -3.69     3.80    26.96    27.46     2.32    -2.37     0.67     0.67    -1.39     1.49  1702.91  1647.72
    36.00     0.00   100.00     0.96     0.91    -3.80     3.69    27.46    26.96     2.37    -2.32     0.67     0.67    -1.49     1.39  1647.72  1702.91
    36.00     0.00  -100.00     0.96     1.02    -3.80     3.90    27.46    27.97     2.37    -2.43     0.67     0.67    -1.49     1.59  1647.72  1592.31
    38.00   100.00     0.00     1.07     1.02    -4.20     4.09    29.55    29.05     2.49    -2.44     0.71     0.70    -1.66     1.56  1637.31  1693.16
    38.00  -100.00     0.00     0.96     1.02    -3.98     4.09    28.54    29.05     2.38    -2.44     0.70     0.70    -1.46     1.56  1748.76  1693.16
    38.00     0.00   100.00     1.02     0.96    -4.09     3.98    29.05    28.54     2.44    -2.38     0.70     0.70    -1.56     1.46  1693.16  1748.76
    38.00     0.00  -100.00     1.02     1.07    -4.09     4.20    29.05    29.55     2.44    -2.49     0.70     0.71    -1.56     1.66  1693.16  1637.31
    40.00   100.00     0.00     1.13     1.08    -4.52     4.40    31.15    30.64     2.55    -2.50     0.74     0.74    -1.72     1.62  1681.26  1737.56
    40.00  -100.00     0.00     1.02     1.08    -4.29     4.40    30.13    30.64     2.45    -2.50     0.74     0.74    -1.52     1.62  1793.62  1737.56
    40.00     0.00   100.00     1.08     1.02    -4.40     4.29    30.64    30.13     2.50    -2.45     0.74     0.74    -1.62     1.52  1737.56  1793.62
    40.00     0.00  -100.00     1.08     1.13    -4.40     4.52    30.64    31.15     2.50    -2.55     0.74     0.74    -1.62     1.72  1737.56  1681.26
    42.00   100.00     0.00     1.19     1.14    -4.84     4.72    32.76    32.24     2.62    -2.56     0.78     0.78    -1.79     1.69  1724.08  1780.87
    42.00  -100.00     0.00     1.08     1.14    -4.60     4.72    31.73    32.24     2.51    -2.56     0.78     0.78    -1.59     1.69  1837.40  1780.87
    42.00     0.00   100.00     1.14     1.08    -4.72     4.60    32.24    31.73     2.56    -2.51     0.78     0.78    -1.69     1.59  1780.87  1837.40
    42.00     0.00  -100.00     1.14     1.19    -4.72     4.84    32.24    32.76     2.56    -2.62     0.78     0.78    -1.69     1.79  1780.87  1724.08
    44.00   100.00     0.00     1.25     1.20    -5.17     5.05    34.37    33.86     2.68    -2.63     0.82     0.82    -1.85     1.75  1765.69  1822.99
    44.00  -100.00     0.00     1.14     1.20    -4.93     5.05    33.34    33.86     2.57    -2.63     0.82     0.82    -1.65     1.75  1880.02  1822.99
    44.00     0.00   100.00     1.20     1.14    -5.05     4.93    33.86    33.34     2.63    -2.57     0.82     0.82    -1.75     1.65  1822.99  1880.02
    44.00     0.00  -100.00     1.20     1.25    -5.05     5.17    33.86    34.37     2.63    -2.68     0.82     0.82    -1.75     1.85  1822.99  1765.69
    46.00   100.00     0.00     1.31     1.26    -5.52     5.39    36.00    35.48     2.75    -2.69     0.85     0.85    -1.91     1.81  1805.99  1863.83
    46.00  -100.00     0.00     1.20     1.26    -5.27     5.39    34.96    35.48     2.64    -2.69     0.85     0.85    -1.71     1.81  1921.40  1863.83
    46.00     0.00   100.00     1.26     1.20    -5.39     5.27    35.48    34.96     2.69    -2.64     0.85     0.85    -1.81     1.71  1863.83  1921.40
    46.00     0.00  -100.00     1.26     1.31    -5.39     5.52    35.48    36.00     2.69    -2.75     0.85     0.85    -1.81     1.91  1863.83  1805.99
    48.00   100.00     0.00     1.37     1.31    -5.87     5.74    37.64    37.12     2.81    -2.76     0.89     0.89    -1.97     1.87  1844.87  1903.30
    48.00  -100.00     0.00     1.26     1.31    -5.62     5.74    36.59    37.12     2.70    -2.76     0.89     0.89    -1.77     1.87  1961.44  1903.30
    48.00     0.00   100.00     1.31     1.26    -5.74     5.62    37.12    36.59     2.76    -2.70     0.89     0.89    -1.87     1.77  1903.30  1961.44
    48.00     0.00  -100.00     1.31     1.37    -5.74     5.87    37.12    37.64     2.76    -2.81     0.89     0.89    -1.87     1.97  1903.30  1844.87
    50.00   100.00     0.00     1.43     1.37    -6.24     6.11    39.30    38.77     2.88    -2.82     0.93     0.93    -2.02     1.93  1882.22  1941.28
    50.00  -100.00     0.00     1.32     1.37    -5.98     6.11    38.24    38.77     2.77    -2.82     0.93     0.93    -1.83     1.93  2000.02  1941.28
    50.00     0.00   100.00     1.37     1.32    -6.11     5.98    38.77    38.24     2.82    -2.77     0.93     0.93    -1.93     1.83  1941.28  2000.02
    50.00     0.00  -100.00     1.37     1.43    -6.11     6.24    38.77    39.30     2.82    -2.88     0.93     0.93    -1.93     2.02  1941.28  1882.22
    52.00   100.00     0.00     1.49     1.43    -6.62     6.49    40.97    40.43     2.95    -2.89     0.97     0.97    -2.08     1.98  1917.91  1977.63
    52.00  -100.00     0.00     1.38     1.43    -6.35     6.49    39.89    40.43     2.84    -2.89     0.97     0.97    -1.89     1.98  2037.02  1977.63
    52.00     0.00   100.00     1.43     1.38    -6.49     6.35    40.43    39.89     2.89    -2.84     0.97     0.97    -1.98     1.89  1977.63  2037.02
    52.00     0.00  -100.00     1.43     1.49    -6.49     6.62    40.43    40.97     2.89    -2.95     0.97     0.97    -1.98     2.08  1977.63  1917.91
    54.00   100.00     0.00     1.55     1.49    -7.02     6.88    42.66    42.11     3.01    -2.96     1.01     1.00    -2.13     2.04  1951.79  2012.22
    54.00  -100.00     0.00     1.44     1.49    -6.74     6.88    41.57    42.11     2.90    -2.96     1.00     1.00    -1.94     2.04  2072.31  2012.22
    54.00     0.00   100.00     1.49     1.44    -6.88     6.74    42.11    41.57     2.96    -2.90     1.00     1.00    -2.04     1.94  2012.22  2072.31
    54.00     0.00  -100.00     1.49     1.55    -6.88     7.02    42.11    42.66     2.96    -3.01     1.00     1.01    -2.04     2.13  2012.22  1951.79
    56.00   100.00     0.00     1.61     1.55    -7.43     7.28    44.36    43.81     3.08    -3.03     1.04     1.04    -2.19     2.09  1983.68  2044.89
    56.00  -100.00     0.00     1.50     1.55    -7.14     7.28    43.26    43.81     2.97    -3.03     1.04     1.04    -2.00     2.09  2105.74  2044.89
    56.00     0.00   100.00     1.55     1.50    -7.28     7.14    43.81    43.26     3.03    -2.97     1.04     1.04    -2.09     2.00  2044.89  2105.74
    56.00     0.00  -100.00     1.55     1.61    -7.28     7.43    43.81    44.36     3.03    -3.08     1.04     1.04    -2.09     2.19  2044.89  1983.68
    -2.00   100.00     0.00     0.01    -0.05     0.08    -0.13    -1.03    -1.49     1.30    -1.24    -0.04    -0.04    -0.24     0.12   605.38   655.58
    -2.00  -100.00     0.00    -0.10    -0.05     0.19    -0.13    -1.94    -1.49     1.19    -1.24    -0.04    -0.04    -0.01     0.12   705.66   655.58
    -2.00     0.00   100.00    -0.05    -0.10     0.13    -0.19    -1.49    -1.94     1.24    -1.19    -0.04    -0.04    -0.12     0.01   655.58   705.66
    -2.00     0.00  -100.00    -0.05     0.01     0.13    -0.08    -1.49    -1.03     1.24    -1.30    -0.04    -0.04    -0.12     0.24   655.58   605.38
    -4.00   100.00     0.00    -0.04    -0.09     0.20    -0.26    -2.52    -2.97     1.24    -1.19    -0.08    -0.08    -0.16     0.05   548.80   598.83
    -4.00  -100.00     0.00    -0.15    -0.09     0.31    -0.26    -3.43    -2.97     1.13    -1.19    -0.07    -0.08     0.07     0.05   648.74   598.83
    -4.00     0.00   100.00    -0.09    -0.15     0.26    -0.31    -2.97    -3.43     1.19    -1.13    -0.08    -0.07    -0.05    -0.07   598.83   648.74
    -4.00     0.00  -100.00    -0.09    -0.04     0.26    -0.20    -2.97    -2.52     1.19    -1.24    -0.08    -0.08    -0.05     0.16   598.83   548.80
    -6.00   100.00     0.00    -0.08    -0.14     0.32    -0.38    -4.00    -4.45     1.18    -1.13    -0.11    -0.11    -0.09    -0.03   491.90   541.77
    -6.00  -100.00     0.00    -0.20    -0.14     0.43    -0.38    -4.91    -4.45     1.08    -1.13    -0.11    -0.11     0.14    -0.03   591.53   541.77
    -6.00     0.00   100.00    -0.14    -0.20     0.38    -0.43    -4.45    -4.91     1.13    -1.08    -0.11    -0.11     0.03    -0.14   541.77   591.53
    -6.00     0.00  -100.00    -0.14    -0.08     0.38    -0.32    -4.45    -4.00     1.13    -1.18    -0.11    -0.11     0.03     0.09   541.77   491.90
    -8.00   100.00     0.00    -0.13    -0.19     0.44    -0.49    -5.48    -5.93     1.12    -1.07    -0.15    -0.15    -0.01    -0.11   434.70   484.41
    -8.00  -100.00     0.00    -0.24    -0.19     0.53    -0.49    -6.38    -5.93     1.02    -1.07    -0.15    -0.15     0.22    -0.11   534.02   484.41
    -8.00     0.00   100.00    -0.19    -0.24     0.49    -0.53    -5.93    -6.38     1.07    -1.02    -0.15    -0.15     0.11    -0.22   484.41   534.02
    -8.00     0.00  -100.00    -0.19    -0.13     0.49    -0.44    -5.93    -5.48     1.07    -1.12    -0.15    -0.15     0.11     0.01   484.41   434.70
   -10.00   100.00     0.00    -0.17    -0.23     0.54    -0.59    -6.96    -7.41     1.07    -1.01    -0.19    -0.19     0.07    -0.18   377.21   426.77
   -10.00  -100.00     0.00    -0.29    -0.23     0.63    -0.59    -7.86    -7.41     0.96    -1.01    -0.19    -0.19     0.30    -0.18   476.23   426.77
   -10.00     0.00   100.00    -0.23    -0.29     0.59    -0.63    -7.41    -7.86     1.01    -0.96    -0.19    -0.19     0.18    -0.30   426.77   476.23
   -10.00     0.00  -100.00    -0.23    -0.17     0.59    -0.54    -7.41    -6.96     1.01    -1.07    -0.19    -0.19     0.18    -0.07   426.77   377.21
   -12.00   100.00     0.00    -0.22    -0.28     0.64    -0.68    -8.43    -8.88     1.01    -0.96    -0.23    -0.23     0.14    -0.26   319.43   368.86
   -12.00  -100.00     0.00    -0.33    -0.28     0.73    -0.68    -9.33    -8.88     0.90    -0.96    -0.23    -0.23     0.38    -0.26   418.18   368.86
   -12.00     0.00   100.00    -0.28    -0.33     0.68    -0.73    -8.88    -9.33     0.96    -0.90    -0.23    -0.23     0.26    -0.38   368.86   418.18
   -12.00     0.00  -100.00    -0.28    -0.22     0.68    -0.64    -8.88    -8.43     0.96    -1.01    -0.23    -0.23     0.26    -0.14   368.86   319.43
   -14.00   100.00     0.00    -0.26    -0.32     0.73    -0.77    -9.91   -10.36     0.95    -0.90    -0.27    -0.26     0.22    -0.34   261.39   310.68
   -14.00  -100.00     0.00    -0.38    -0.32     0.81    -0.77   -10.80   -10.36     0.85    -0.90    -0.26    -0.26     0.46    -0.34   359.87   310.68
   -14.00     0.00   100.00    -0.32    -0.38     0.77    -0.81   -10.36   -10.80     0.90    -0.85    -0.26    -0.26     0.34    -0.46   310.68   359.87
   -14.00     0.00  -100.00    -0.32    -0.26     0.77    -0.73   -10.36    -9.91     0.90    -0.95    -0.26    -0.27     0.34    -0.22   310.68   261.39
   -16.00   100.00     0.00    -0.30    -0.36     0.81    -0.85   -11.38   -11.83     0.90    -0.84    -0.30    -0.30     0.30    -0.42   203.08   252.24
   -16.00  -100.00     0.00    -0.42    -0.36     0.89    -0.85   -12.27   -11.83     0.79    -0.84    -0.30    -0.30     0.54    -0.42   301.31   252.24
   -16.00     0.00   100.00    -0.36    -0.42     0.85    -0.89   -11.83   -12.27     0.84    -0.79    -0.30    -0.30     0.42    -0.54   252.24   301.31
   -16.00     0.00  -100.00    -0.36    -0.30     0.85    -0.81   -11.83   -11.38     0.84    -0.90    -0.30    -0.30     0.42    -0.30   252.24   203.08
   -18.00   100.00     0.00    -0.35    -0.41     0.89    -0.93   -12.85   -13.29     0.84    -0.79    -0.34    -0.34     0.38    -0.50   144.52   193.56
   -18.00  -100.00     0.00    -0.46    -0.41     0.96    -0.93   -13.74   -13.29     0.73    -0.79    -0.34    -0.34     0.62    -0.50   242.50   193.56
   -18.00     0.00   100.00    -0.41    -0.46     0.93    -0.96   -13.29   -13.74     0.79    -0.73    -0.34    -0.34     0.50    -0.62   193.56   242.50
   -18.00     0.00  -100.00    -0.41    -0.35     0.93    -0.89   -13.29   -12.85     0.79    -0.84    -0.34    -0.34     0.50    -0.38   193.56   144.52
   -20.00   100.00     0.00    -0.39    -0.45     0.96    -0.99   -14.31   -14.76     0.78    -0.73    -0.38    -0.38     0.45    -0.58    85.72   134.63
   -20.00  -100.00     0.00    -0.51    -0.45     1.03    -0.99   -15.20   -14.76     0.68    -0.73    -0.38    -0.38     0.70    -0.58   183.47   134.63
   -20.00     0.00   100.00    -0.45    -0.51     0.99    -1.03   -14.76   -15.20     0.73    -0.68    -0.38    -0.38     0.58    -0.70   134.63   183.47
   -20.00     0.00  -100.00    -0.45    -0.39     0.99    -0.96   -14.76   -14.31     0.73    -0.78    -0.38    -0.38     0.58    -0.45   134.63    85.72
   -22.00   100.00     0.00    -0.43    -0.49     1.02    -1.05   -15.78   -16.22     0.73    -0.68    -0.42    -0.42     0.53    -0.65    26.67    75.47
   -22.00  -100.00     0.00    -0.55    -0.49     1.08    -1.05   -16.67   -16.22     0.62    -0.68    -0.42    -0.42     0.78    -0.65   124.20    75.47
   -22.00     0.00   100.00    -0.49    -0.55     1.05    -1.08   -16.22   -16.67     0.68    -0.62    -0.42    -0.42     0.65    -0.78    75.47   124.20
   -22.00     0.00  -100.00    -0.49    -0.43     1.05    -1.02   -16.22   -15.78     0.68    -0.73    -0.42    -0.42     0.65    -0.53    75.47    26.67
   -24.00   100.00     0.00    -0.45    -0.53     1.04    -1.10   -16.44   -17.69     0.70    -0.62    -0.44    -0.46     0.57    -0.73     0.00    16.08
   -24.00  -100.00     0.00    -0.59    -0.53     1.13    -1.10   -18.13   -17.69     0.57    -0.62    -0.46    -0.46     0.86    -0.73    64.71    16.08
   -24.00     0.00   100.00    -0.53    -0.59     1.10    -1.13   -17.69   -18.13     0.62    -0.57    -0.46    -0.46     0.73    -0.86    16.08    64.71
   -24.00     0.00  -100.00    -0.53    -0.45     1.10    -1.04   -17.69   -16.44     0.62    -0.70    -0.46    -0.44     0.73    -0.57    16.08     0.00
   -26.00   100.00     0.00    -0.45    -0.54     1.04    -1.11   -16.44   -18.08     0.70    -0.60    -0.44    -0.47     0.57    -0.76     0.00     0.00
   -26.00  -100.00     0.00    -0.63    -0.54     1.17    -1.11   -19.59   -18.08     0.51    -0.60    -0.49    -0.47     0.94    -0.76     4.99     0.00
   -26.00     0.00   100.00    -0.54    -0.63     1.11    -1.17   -18.08   -19.59     0.60    -0.51    -0.47    -0.49     0.76    -0.94     0.00     4.99
   -26.00     0.00  -100.00    -0.54    -0.45     1.11    -1.04   -18.08   -16.44     0.60    -0.70    -0.47    -0.44     0.76    -0.57     0.00     0.00
